"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2016-216026","特願2015-252672","2015/12/24","2016/12/22","運転支援方法およびそれを利用した運転支援装置、運転制御装置、車両、運転支援プログラム","パナソニックＩＰマネジメント株式会社","B60W50/14,B62D137:00,B60R16/02,640@K,B60R21/00,624@G,B62D6/00,G08G1/0968@B,B60R21/00,624@B,B60R21/00,624@C,B60R21/00,628@C,B60R21/00,626@G,B60R21/00,992,B60R21/00,993,B60R21/00,991,B60W60/00","(57)【要約】
【課題】車両の自動運転中に、運転者に対して有用な情<BR>報を提示する。
【解決手段】運転支援装置１０４０は、自動運転におけ<BR>る車両１０００の行動を決定する自動運転制御装置１０<BR>３０から、車両１０００に実行させる予定の第１行動を<BR>示す行動情報を取得する。運転支援装置１０４０は、車<BR>両１０００の周囲状況および走行状態を検出する検出部<BR>１０２０から、検出結果を示す検出情報を取得する。運<BR>転支援装置１０４０は、第１行動とは異なる行動であっ<BR>て、車両１０００に実行させる予定の行動になり得る第<BR>２行動を検出情報に基づいて決定する。運転支援装置１<BR>０４０は、第１行動を表す第１画像を生成し、第２行動<BR>を表す第２画像を生成し、車両１０００の運転者の一定<BR>視野内に第１画像と第２画像を表示させるように第１画<BR>像と第２画像を表示装置１００２に出力する。
【選択図】図３２
","特開2016-216026","","特許6558733","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-216026/64AF5ED4B47ACE099AAEB52CF52DA48B25974CBC5D5C280BEB245AC9331E6EA5/11/ja"
"特開2016-216025","特願2015-252671","2015/12/24","2016/12/22","運転支援方法およびそれを利用した運転支援装置、運転制御装置、車両、運転支援プログラム","パナソニックＩＰマネジメント株式会社","B60W50/14,B60R16/02,640@K,B62D6/00,G08G1/0968@B,B60W60/00","(57)【要約】
【課題】車両の自動運転中に、運転者に対して有用な情<BR>報を提示する。
【解決手段】運転支援装置１０４０は、自動運転におけ<BR>る車両１０００の行動を決定する自動運転制御装置１０<BR>３０から、車両１０００に実行させる予定の第１行動を<BR>示す行動情報を取得する。運転支援装置１０４０は、車<BR>両１０００の周囲状況および走行状態を検出する検出部<BR>１０２０から、検出結果を示す検出情報を取得する。運<BR>転支援装置１０４０は、第１行動の前に車両１０００に<BR>実行させることが可能な第２行動を検出情報に基づいて<BR>決定する。運転支援装置１０４０は、第１行動を表す第<BR>１画像を生成し、第２行動を表す第２画像を生成し、車<BR>両１０００の運転者の一定視野内に第１画像と第２画像<BR>を表示させるように第１画像と第２画像を表示装置１０<BR>０２に出力する。
【選択図】図３２
","特開2016-216025","","特許6558732","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-216025/570F5A25EFB12A28EB286DA78FB8A28331F04DEAF723F4D693D63606A4CD4874/11/ja"
"特開2016-216024","特願2015-252670","2015/12/24","2016/12/22","運転支援方法およびそれを利用した運転支援装置、運転制御装置、車両、運転支援プログラム","パナソニックＩＰマネジメント株式会社","B60W50/14,G08G1/16@C,B60W50/10,B60W60/00","(57)【要約】
【課題】車両の自動運転中に、運転者に対して有用な情<BR>報を提示する。
【解決手段】運転支援装置１０４０は、自動運転におけ<BR>る車両１０００の行動を決定する自動運転制御装置１０<BR>３０から、車両１０００に実行させる第１行動を示す行<BR>動情報を取得する。運転支援装置１０４０は、車両１０<BR>００の周囲状況および走行状態を検出する検出部１０２<BR>０から、検出結果を示す検出情報を取得する。運転支援<BR>装置１０４０は、行動情報が示す第１行動の後に車両１<BR>０００に実行させることが可能な第２行動を検出情報に<BR>基づいて決定する。運転支援装置１０４０は、第１行動<BR>を表す第１画像を生成し、第２行動を表す第２画像を生<BR>成し、車両１０００の運転者の一定視野内に第１画像と<BR>第２画像を表示させるように第１画像と第２画像を表示<BR>装置１００２に出力する。
【選択図】図３２
","特開2016-216024","","特許6558731","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-216024/EDD2FB05D4C6483D6EA214CAD6C177F0CC41B4311BB10237F9A0F489B703337E/11/ja"
"特開2016-216023","特願2015-252669","2015/12/24","2016/12/22","運転支援方法およびそれを利用した運転支援装置、運転制御装置、車両、運転支援プログラム","パナソニックＩＰマネジメント株式会社","B60W50/14,G08G1/16@C,B60W50/10,B60W60/00","(57)【要約】
【課題】車両の自動運転中に、運転者に対して有用な情<BR>報を提示する。
【解決手段】運転支援装置１０４０は、自動運転におけ<BR>る車両１０００の行動を決定する自動運転制御装置１０<BR>３０から、車両１０００に実行させる第１行動を示す行<BR>動情報を取得する。運転支援装置１０４０は、車両１０<BR>００の周囲状況および走行状態を検出する検出部１０２<BR>０から、検出結果を示す検出情報を取得する。運転支援<BR>装置１０４０は、第１行動に代わって実行可能な第２行<BR>動を検出情報に基づいて決定する。運転支援装置１０４<BR>０は、第１行動を表す第１画像を生成し、第２行動を表<BR>す第２画像を生成する。運転支援装置１０４０は、車両<BR>１０００の運転者の一定視野内に第１画像と第２画像を<BR>表示させるように第１画像と第２画像を表示装置１００<BR>２に出力する。
【選択図】図３２
","特開2016-216023","","特許6598019","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-216023/4ABD8F94C975B156C5A821C38CA935673F207FAF087C4DDB3F96A97DF7DCB41C/11/ja"
"特開2016-216022","特願2015-252668","2015/12/24","2016/12/22","運転支援方法およびそれを利用した運転支援装置、運転制御装置、車両、運転支援プログラム","パナソニックＩＰマネジメント株式会社","B60K35/00@Z,B60W50/14,G08G1/00@X,B60W60/00","(57)【要約】
【課題】車両の自動運転中に、運転者に対して有用な情<BR>報を提示する。
【解決手段】運転支援装置１０４０は、自動運転におけ<BR>る車両１０００の行動を決定する自動運転制御装置１０<BR>３０から、車両１０００に実行させる第１行動を示す第<BR>１行動情報と、第１行動の次に車両１０００に実行させ<BR>る第２行動を示す第２行動情報を取得する。運転支援装<BR>置１０４０は、第１行動情報をもとに第１画像を生成し<BR>、第２行動情報をもとに第２画像を生成する。運転支援<BR>装置１０４０は、車両１０００の運転者の一定視野内に<BR>第１画像と第２画像を表示させるように第１画像と第２<BR>画像を報知装置１００２に出力する。第２画像には、第<BR>１行動から第２行動に切り替わるまでの時間を示す表示<BR>が付加される。
【選択図】図３２
","特開2016-216022","","特許6685008","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-216022/6F173987E4CF51D493DE7FB2A9100C6FB7C564078C31C2ECC6C61D48977A57BD/11/ja"
"特開2016-216021","特願2015-252667","2015/12/24","2016/12/22","運転支援方法およびそれを利用した運転支援装置、自動運転制御装置、車両、プログラム","パナソニックＩＰマネジメント株式会社","B60W50/14,G08G1/00@D,B60W40/09,G16Y10/40,B60W60/00","(57)【要約】
【課題】次の行動の判定精度を向上させる技術を提供す<BR>る。
【解決手段】走行履歴生成部１１０２は、車両が過去に<BR>走行した走行環境を示す環境パラメータと、当該環境パ<BR>ラメータに対して運転者が選択した行動とを対応させた<BR>走行履歴を運転者ごとに生成する。取得部１１０８は、<BR>走行履歴生成部１１０２において生成した走行履歴のう<BR>ち、現在の運転者に対する走行履歴に類似した走行履歴<BR>を取得する。ドライバモデル生成部１１１０は、取得部<BR>１１０８において取得した走行履歴をもとに、ドライバ<BR>モデルを生成する。判定部１１１２は、ドライバモデル<BR>生成部１１１０において生成したドライバモデルと、車<BR>両の現在の走行環境を示す環境パラメータとをもとに、<BR>次の行動を判定する。
【選択図】図３５
","特開2016-216021","","特許6761967","拒絶2020-004625","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-216021/5B4C44CC5EE5A708AA58A9BC1D41E645B1A4C8330EE3CF0E2B834C33704AC254/11/ja"
"特開2016-215897","特願2015-104515","2015/05/22","2016/12/22","操舵制御装置","株式会社デンソー","B62D6/00,B60W50/08,B62D113:00","(57)【要約】
【課題】車両の安全性を向上させることができる操舵制<BR>御装置を提供すること。
【解決手段】自動運転モードの設定及び解除が可能な操<BR>舵制御装置（１）であって、前記自動運転モードのとき<BR>、目標経路に沿って車両が走行するように操舵角を制御<BR>する操舵制御ユニット（５）と、前記自動運転モードの<BR>解除を指示する解除指示を検出する解除指示検出ユニッ<BR>ト（３）と、前記車両の停止を検出する停止検出ユニッ<BR>ト（３）と、前記解除指示検出ユニットが前記解除指示<BR>を前検出すること、及び前記停止検出ユニットが前記停<BR>止を検出することを条件として、前記操舵制御ユニット<BR>により設定された操舵角を減少させる操舵角減少ユニッ<BR>ト（５）と、を備えることを特徴とする操舵制御装置。
【選択図】図１
","特開2016-215897","","特許6358171","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-215897/4D2B5BCAC14C2150ADC17ABF5031156F551DFA36A1E1674DF2B21C6FFA24816E/11/ja"
"特開2016-215793","特願2015-102217","2015/05/19","2016/12/22","自動運転制御装置","トヨタ自動車株式会社","B60W50/14,G08G1/09@V,B60W40/08,G08G1/0962,B60W60/00","(57)【要約】
【課題】ドライバーが不安を感じたときの自動運転から<BR>手動運転への切り替えを抑制して、自動運転制御の利便<BR>性をさらに向上させることができる自動運転制御装置を<BR>提供する。
【解決手段】本発明の車両を自動で走行させる自動運転<BR>制御装置は、ドライバーが行う動作を検出する検出部と<BR>、自動運転中に検出部で検出されたドライバーの動作が<BR>、ドライバーが自動運転に対して不安を感じていると見<BR>なす第１の動作条件を満足するか、第１の動作条件で見<BR>なす不安よりもドライバーが自動運転に対して大きな不<BR>安を感じていると見なす第２の動作条件を満足するか、<BR>を判断する判断部と、判断部がドライバーの動作が第１<BR>の動作条件を満足すると判断した場合には、自動運転に<BR>おける制御計画をドライバーに通知し、判断部がドライ<BR>バーの動作が第２の動作条件を満足すると判断した場合<BR>には、自動運転から手動運転への切り替えをドライバー<BR>に提案する通知部を備える。
【選択図】図１
","特開2016-215793","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-215793/7FA263E3BD6B82EECD3FA03DFB4654AB1839B871CCE6712D6BDFE13C46811A1D/11/ja"
"特開2016-215769","特願2015-101812","2015/05/19","2016/12/22","車両制御装置","株式会社デンソー","B60W30/16,B60K31/00@Z,G08G1/16@E,B60W50/14,G08G1/09@D","(57)【要約】
【課題】運転者に煩雑な動作を行わせることなく、周辺<BR>車両に対して遅過ぎたり速過ぎたりすることのない車速<BR>で自車両を走行させる
【解決手段】車間制御ＥＣＵ２（以下、ＥＣＵ２という<BR>）は、自車両の前方と後方を撮影した画像データをカメ<BR>ラ１２から取得するとともに、レーダ装置１１からター<BR>ゲット情報を取得し、提案設定車速を設定するために、<BR>制限速度を示す数字を抽出するとともに、旋回時制限車<BR>速と交通流速を算出する。ＥＣＵ２は、制限速度を示す<BR>数字、旋回時制限車速および交通流速に基づいて提案設<BR>定車速を設定し、ヘッドアップディスプレイ２６に、設<BR>定された提案設定車速を表示させる。ＥＣＵ２は、その<BR>後に、許可スイッチ１６から許可信号が入力されたか否<BR>かを判断する。ＥＣＵ２は、許可信号が入力されたと判<BR>断した場合に、設定車速を、提案設定車速が示す値に変<BR>更する。
【選択図】図１
","特開2016-215769","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-215769/CD600D0AA73B3A6459332A6374847B29ADE2B0FC46316BD519D50D80EE5CD021/11/ja"
"特開2016-215751","特願2015-101176","2015/05/18","2016/12/22","自動走行制御装置、又は、自動走行制御システム","株式会社デンソー","B60R21/00,624@G,G01C21/26@A,B60W50/14,G08G1/16@A,B60R21/00,626@A,B60W30/14,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】自動走行中に生じた予期せぬ事態に円滑に対処<BR>する。
【解決手段】自動走行制御システムは、自車両の進行方<BR>向及び速度を制御し、走行ルートに沿って自車両を目的<BR>地まで走行させる自動走行を行う自動走行手段と、自車<BR>両の車内で予め定められた禁止行為がなされたか否かを<BR>判定する判定手段（Ｓ１００）と、判定手段により肯定<BR>判定が得られた場合には、自車両内又は自車両外の者に<BR>対し、禁止行為に関連する報知を行う報知手段（Ｓ１０<BR>５，Ｓ１１０）と、を備える。
【選択図】図２
","特開2016-215751","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-215751/57BEE1F8A7FE07CE7CDDC87581BE19D8F8C6B6F1E4AFF76936A47FDADAE8A50D/11/ja"
"特開2016-215745","特願2015-100881","2015/05/18","2016/12/22","車両の制御装置","トヨタ自動車株式会社","B60W50/08,B60W30/12,B60W30/16,B60W30/182,B60W60/00","(57)【要約】
【課題】運転者の感覚に合わせて自動運転することがで<BR>きる車両の制御装置を提供する。
【解決手段】運転者によるアクセル操作、ブレーキ操作<BR>、ステアリング操作などの介入操作が自動運転中に行わ<BR>れている間は、介入操作に基づいて駆動力、制動力、操<BR>舵角などの目標値を定めるとともに、車速、車間距離、<BR>加速度、走行ラインなどの少なくともいずれか一つの値<BR>を検出するように構成され、介入操作時検出された値と<BR>の偏差が小さくなるように車速、車間距離、加速度、走<BR>行ラインを含む予め定められた制御パラメータを補正す<BR>るように構成されている（ステップＳ１３）。
【選択図】図１
","特開2016-215745","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-215745/68327BE508DEA16FBF426307500C7CDA5830EB1CA8EFA65FB8C7B3B627E5F7AD/11/ja"
"特開2016-215677","特願2015-099198","2015/05/14","2016/12/22","車両制御装置","トヨタ自動車株式会社","B60W50/08,B60K28/02,B60K6/445,F02D13/08@Z,F02D29/02@Z,F02D45/00,364@B,B60K6/20,310,F02D29/02,321@C,F02D45/00,364@M,B60W10/00,900,B60W10/06,900,B60W20/10,B60W20/17,F02D45/00,364@A,F02D45/00,369,B60W60/00","(57)【要約】
【課題】自動運転中における燃費を好適に向上させる。
【解決手段】車両制御装置（１００）は、自動運転可能<BR>な車両（１０）を制御する。車両制御装置は、内燃機関<BR>（ＥＮＧ）のトルク変動に起因する異常音が所定閾値以<BR>上である場合に、異常音が小さくなるように内燃機関の<BR>動作点を変更する動作点変更手段（１０１）と、車両の<BR>運転者の睡眠レベルを検出する睡眠レベル検出手段（１<BR>０２）と、睡眠レベルが高い程、所定閾値が大きくなる<BR>ように調整する閾値調整手段（１０３）とを備える。
【選択図】図２
","特開2016-215677","","特許6365404","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-215677/ECAB5179B43936A53459F280A6C945C923020A4D94421E55C567F70992B697B2/11/ja"
"特開2016-215676","特願2015-099192","2015/05/14","2016/12/22","ハイブリッド車両の制御装置","トヨタ自動車株式会社","B60K6/20,340,B60W50/14,B60L11/18@A,B60K6/445,B60L11/14,B60K6/20,310,B60W10/00,900,B60W10/06,900,B60W10/28,900,B60W20/13,B60W20/20,B60W20/00,900,B60L50/16,B60L50/60,B60L58/13,B60W60/00","(57)【要約】      （修正有）
【課題】自動運転中において、運転者に対して好適に注<BR>意喚起を行う。
【解決手段】ハイブリッド車両の制御装置１００は、内<BR>燃機関ＥＮＧによる動力及び蓄電装置５００による動力<BR>の少なくとも一方を利用して走行可能なハイブリッド車<BR>両１０を制御する。ハイブリッド車両の制御装置は、ハ<BR>イブリッド車両の自動運転中に、自動運転が継続できな<BR>い状況になるか否かを予測する予測手段１０１と、自動<BR>運転が継続できない状況になることが予測された場合に<BR>、内燃機関の出力を周期的に変化させる出力制御手段１<BR>０２と、内燃機関の出力を変化させる際に、ハイブリッ<BR>ド車両が走行するための要求駆動力が維持されるように<BR>、蓄電装置を充放電許容範囲内で充放電させる充放電制<BR>御手段１０３とを備える。
【選択図】図１
","特開2016-215676","","特許6347229","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-215676/6E69F4DA5C8D0E38C09BE416FA8BF1DD162E38F5B9DF3CDA3131B19B80EB134B/11/ja"
"再表2016/194147","特願2017-521400","2015/06/02","2016/12/08","運転特性算出装置","三菱電機株式会社","G08G1/00@D,B60W40/06,B60W40/09,B60W40/08","(57)【要約】
  運転特性算出装置は、現在の走行データの分類と同じ<BR>分類に属する走行データの個数が予め定められた第１の<BR>個数以上存在する場合は当該走行データを選定し、当該<BR>走行データの個数が第１の個数未満である場合は現在の<BR>走行データの分類に類似した分類に属する走行データを<BR>第１の個数以上選定し、選定した走行データを用いて現<BR>在走行している道路における運転特性を算出する。
","WO2016/194147","","特許6494753","","再表2016/194147","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2016-194147/35EDA5B607210D95EFFD8D3C8AF618DD739D484FB06C3D8223CC031245F25492/19/ja"
