"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2021-160446","特願2020-062352","2020/03/31","2021/10/11","制御装置及び制御方法","ロベルト・ボッシュ・ゲゼルシャフト・ミト・ベシュレンクテル・ハフツング","B60W30/045,B60W30/14,B60W30/09,B60W50/14,G08G1/16@C,B62J45/412,B62J45/414","(57)【要約】
【課題】本発明は、ライダーによる運転を適切に支援す<BR>ることができる制御装置及び制御方法を得るものである<BR>。
【解決手段】本発明に係る制御装置及び制御方法では、<BR>制御装置（６０）の取得部が、走行中の鞍乗型車両（１<BR>００）のヨーレート情報を取得し、制御装置（６０）の<BR>実行部が、鞍乗型車両（１００）に自動減速又は自動加<BR>速を生じさせる挙動制御動作が実行される制御モードに<BR>おいて、その挙動制御動作をヨーレート情報に応じて変<BR>化させる。
【選択図】図１
","特開2021-160446","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-160446/BDDA37E762E4D4A72C7FBFCF72D34B7C152D34022E92266C76920FD132377BFD/11/ja"
"特開2021-160445","特願2020-062351","2020/03/31","2021/10/11","制御装置及び制御方法","ロベルト・ボッシュ・ゲゼルシャフト・ミト・ベシュレンクテル・ハフツング","B60W30/045,B60W30/14,B60W30/09,B60W50/14,G08G1/16@C,B62J45/412,B62J45/414","(57)【要約】
【課題】本発明は、ライダーによる運転を適切に支援す<BR>ることができる制御装置及び制御方法を得るものである<BR>。
【解決手段】本発明に係る制御装置及び制御方法では、<BR>制御装置（６０）の取得部が、走行中の鞍乗型車両（１<BR>００）の横加速度情報を取得し、制御装置（６０）の実<BR>行部が、鞍乗型車両（１００）に自動減速又は自動加速<BR>を生じさせる挙動制御動作が実行される制御モードにお<BR>いて、その挙動制御動作を横加速度情報に応じて変化さ<BR>せる。
【選択図】図１
","特開2021-160445","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-160445/D8BA16CAFDC4595AA4C1DF063468D5ED015AEADC12CD334450D63A25C2142F09/11/ja"
"特開2021-160374","特願2020-060725","2020/03/30","2021/10/11","通知制御装置及び通知制御プログラム","株式会社デンソー","B60W50/08,B60W50/14,B60W40/04,B60K35/00@A,B60K35/00@Z,G08G1/16@C,G02B27/01","(57)【要約】
【課題】交差点へ進入予定のシーンにおいて、適切な通<BR>知を実現する通知制御装置を提供する。
【解決手段】通知制御装置としてのＨＣＵは、１つ以上<BR>の通知装置による、自車αの乗員へ向けた通知を制御す<BR>る。ＨＣＵは、自車αに車線変更の予定がある車線変更<BR>予定状態であり、かつ、自車αの位置が交差点から所定<BR>距離未満の位置に存在して自車αが交差点に向かって走<BR>行している交差点進入予定状態であるか否かの判定を、<BR>実施する自車予定判別部と、自車αが車線変更予定状態<BR>であり、かつ、交差点進入予定状態である予定条件が成<BR>立する場合に、自車αが車線変更予定状態でない場合よ<BR>りも、自車αに対して先行する先行車βについての通知<BR>における通知強度を弱い設定とする通知強度設定部と、<BR>を備える。
【選択図】図１０
","特開2021-160374","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-160374/276912B9601CDFC07CCCACEC7EE9A15BAC5C41444D83FFB781DD8AAFDE7F6182/11/ja"
"特開2021-157804","特願2021-077163","2021/04/30","2021/10/07","自動運転システム","トヨタ自動車株式会社","G08G1/16@C,B60W30/10,B60W50/08,B60W60/00","(57)【要約】
【課題】自動運転システムによる車線変更制御にドライ<BR>バの中止意思を反映させること。
【解決手段】自動運転システムは、車線変更制御を行う<BR>車線変更制御装置と、ドライバ操作を検出するドライバ<BR>操作検出装置と、を備える。車線変更制御装置は、（ａ<BR>）車線変更制御の開始から完了までの間、ドライバ操作<BR>が中止要求操作として行われたか否かを判定し、（ｂ）<BR>中止要求操作が行われた場合、中止許可条件が成立する<BR>か否か判定し、（ｃ）中止許可条件が成立しない場合、<BR>車線変更制御を継続し、（ｄ）中止許可条件が成立する<BR>場合、車線変更制御を中止する。中止許可条件の成立し<BR>やすさは、中止要求操作の種類、中止要求操作の操作量<BR>、中止要求操作の操作速度、及び車線変更の目的のうち<BR>少なくとも１つに応じて変更される。
【選択図】図３
","特開2021-157804","","特許7088364","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-157804/CC21051EEAC44109473BADE41979ECB1006C60E72E307D1A97944B02A6B90738/11/ja"
"特開2021-157647","特願2020-058879","2020/03/27","2021/10/07","運転支援装置、運転支援方法、運転支援プログラム及び記憶媒体","パイオニア株式会社","G08G1/16@A,B60W50/14","(57)【要約】      （修正有）
【課題】利便性を向上させつつ適切な運転支援を行う運<BR>転支援装置、運転支援方法、運転支援プログラム及び記<BR>憶媒体を提供する。
【解決手段】運転支援装置３は、車両の走行速度を取得<BR>する情報取得部３２１と、走行速度が第１の速度閾値以<BR>上であるか否かを判定する第１の判定処理を実行し、走<BR>行速度が第１の速度閾値以上であると判定した場合に警<BR>告を示す警告情報を提供する情報提供部３２２とを備え<BR>る。情報提供部３２２は、警告情報の提供後、第１の条<BR>件を満たしたか否かを判定する第２の判定処理を実行し<BR>、第１の条件を満たしたと判定した場合に第１の判定処<BR>理を再度、実行する。第１の条件は、走行速度が第１の<BR>速度閾値以上であると判定してからの経過時間又は警告<BR>情報の提供を停止してからの経過時間が所定の時間とな<BR>る。
【選択図】図３
","特開2021-157647","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-157647/4BFC409D78F9C64458BC9DB499F3769C2578A7AD61E18B3D395392C376245B8D/11/ja"
"特開2021-157350","特願2020-055273","2020/03/26","2021/10/07","運転支援装置、運転支援システムおよび運転支援方法","パナソニックＩＰマネジメント株式会社","G08G1/16@C,B60W40/04,B60W50/14,B60W60/00","(57)【要約】
【課題】あおり運転への適切な対処を支援する。
【解決手段】他車状態検出部４０は、他車両の状態を検<BR>出する。あおり運転検出部４２は、他車両の状態に応じ<BR>て、自車両に対する他車両によるあおり運転を検出する<BR>。悪質度判定部４４は、他車両によるあおり運転が検出<BR>された場合、他車両の状態に応じて、当該あおり運転の<BR>悪質度を判定する。対処部４６は、他車両によるあおり<BR>運転の悪質度に応じて、当該あおり運転に対処するため<BR>の処理を実行する。
【選択図】図１
","特開2021-157350","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-157350/5B8D3BF3FF6C840A79AADD78D24BE19C8B28A886109A44B23F4D8963FE67F867/11/ja"
"特開2021-155036","特願2021-089683","2021/05/28","2021/10/07","表示装置","パイオニア株式会社","B60K35/00@Z,G09F9/00,351,B60W50/14,B60R11/02@C","(57)【要約】
【課題】表示部の数を削減しつつ適切な位置にコンテン<BR>ツ情報を表示することができる表示装置を提供する。
【解決手段】車両の運転状態に応じてセンターマルチメ<BR>ディアディスプレイ１０２の位置を移動させることで、<BR>自動運転状態においては運転者が視認しやすい第２位置<BR>に移動させ、手動運転状態においては運転者が車外を視<BR>認する際に妨げとなりにくい第１位置に移動させること<BR>ができる。即ち、適切な位置にコンテンツ情報を表示す<BR>ることができる。このとき、自動運転状態用の表示部と<BR>手動運転状態用の表示部とを独立に設ける必要がなく、<BR>表示部の数を削減することができる。
【選択図】図２
","特開2021-155036","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-155036/4FEEEC68F7F6540F7FE318178265F135C8150258D1244A17B4B9ADF713BF953D/11/ja"
"特開2021-155032","特願2021-044382","2021/03/18","2021/10/07","運転者の技能水準及び信頼水準の自動推定","ハーマン　インターナショナル　インダストリーズ　インコーポレイテッド","B60W40/08,G06T7/00,660@A,B60W50/08,B60W30/08,B60W30/06,G08G1/00@D,G08G1/16@F,G06T7/00,650","(57)【要約】
【課題】運転者の技能水準及び信頼水準の自動推定の提<BR>供。
【解決手段】さまざまな実施形態では、運転者センシン<BR>グサブシステムは、運転者が乗り物を操作するときに測<BR>定される運転者の生理学的属性（複数可）に基づいて運<BR>転者の特性を計算する。その後、運転者評価アプリケー<BR>ションは、信頼水準モデルを使用して、運転者の特性に<BR>基づいて運転者に関連する信頼水準を推定する。次に、<BR>運転者評価アプリケーションは、運転支援アプリケーシ<BR>ョン（複数可）に、信頼水準に基づく操作（複数可）を<BR>実行させ、乗り物の少なくとも１つの機能を変更させる<BR>。有利には、運転支援アプリケーション（複数可）が運<BR>転者の信頼水準を考慮することを可能にすることにより<BR>、運転者評価アプリケーションは、運転者の信頼水準を<BR>考慮しない運転支援アプリケーションを実装する従来の<BR>技術と比較して、運転の安全性を向上させることができ<BR>る。
【選択図】図３
","特開2021-155032","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-155032/3B4D3DF027AF6451B973B2A81CF5EBE1818EA49A8498569EB3214E3F3F59E4AD/11/ja"
"特開2021-154989","特願2020-060013","2020/03/30","2021/10/07","移動体制御装置、移動体及び移動体制御方法","本田技研工業株式会社","B60W30/10,B60W50/10,B60W30/14,B60W40/06,G08G1/16@D","(57)【要約】
【課題】車線変更を的確に行い得る移動体制御装置、移<BR>動体及び移動体制御方法を提供する。
【解決手段】移動体１０の周辺情報を取得する周辺情報<BR>取得部５８と、車線境界線７６Ａ～７６Ｃを単一回越え<BR>る車線変更である第１車線変更と、車線境界線を複数回<BR>越える車線変更である第２車線変更とを実行可能な車線<BR>変更制御部６２と、第１車線変更が許可される領域であ<BR>る第１車線変更可能領域８２と、第２車線変更が許可さ<BR>れる領域である第２車線変更可能領域８４とを周辺情報<BR>に基づいて設定する領域設定部６４と、を備え、目的地<BR>に至る分岐位置７５Ｂまでの距離が所定距離ＬＸ未満で<BR>ある範囲においては、前記第２車線変更可能領域は、前<BR>記第１車線変更可能領域より小さい。
【選択図】図４
","特開2021-154989","","特許7105269","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-154989/5787A97E45006BEB5BDAECBC808D3101549498B565922ED14EA95044B2E521AF/11/ja"
"特開2021-154988","特願2020-060000","2020/03/30","2021/10/07","車載表示装置、車載表示装置を制御する方法、及びコンピュータプログラム","株式会社デンソー,株式会社豊田中央研究所","B60K35/00@A,B60W40/08,G02B27/01,G06T19/00@F,G09G5/00,510@A,G09G5/00,530@H,G09G5/00,550@C,G09G5/36,510@V,G09G5/36,500","(57)【要約】
【課題】車載表示装置において、虚像の視認性の低下を<BR>抑制する。
【解決手段】車載表示装置は、利用者に提示する表示情<BR>報について、視差を付して表された右目用画像と左目用<BR>画像とを含む画像を生成する画像生成部と、画像を含む<BR>光束である投写光を出射する出射部と、投写光を反射さ<BR>せて、外景に重畳された立体像を形成する反射部と、を<BR>備える。画像生成部は、表示情報の立体像についての融<BR>像距離を、現在の視距離から、最終的に表示情報を表示<BR>しようとする目的距離まで、所定の時間内で変化させた<BR>画像を生成する。
【選択図】図１
","特開2021-154988","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-154988/A74BA1AA0FF709AE19948997B6728FF1327D12D418467CE61D6B8EC765F69ADB/11/ja"
"特開2021-154986","特願2020-059998","2020/03/30","2021/10/07","移動体制御装置、移動体及び移動体制御方法","本田技研工業株式会社","B60W50/12,B60W30/10,G08G1/16@C,B60W50/08","(57)【要約】
【課題】車線変更を的確に行い得る移動体制御装置、移<BR>動体及び移動体制御方法を提供する。
【解決手段】移動体１０の乗員における運転への準備度<BR>合を判定する判定部６１と、乗員における運転への準備<BR>度合が第１度合Ｃ以上である場合には、車線境界線を単<BR>一回越える車線変更である第１車線変更を是認し、乗員<BR>における運転への準備度合が第１度合より高い第２度合<BR>Ｂ以上である場合には、車線境界線を複数回越える車線<BR>変更である第２車線変更を是認する車線変更制御部６２<BR>と、を備える。
【選択図】図３
","特開2021-154986","","特許7104740","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-154986/CE45D931FF56E804A7C9F5F4305DC824F0EC9590F6D963E9F113E7FF2A9A3D04/11/ja"
"特開2021-154951","特願2020-059070","2020/03/27","2021/10/07","評価装置、評価方法及び評価プログラム","パイオニア株式会社","B60W40/09,G08G1/00@D,G08G1/16@A,B60W40/04,B60W50/14","(57)【要約】
【課題】不可抗力による情報をできるだけ除外し、運転<BR>適合性の評価精度を向上させることができる評価装置、<BR>評価方法及び評価プログラムを提供する。
【解決手段】評価装置１は、判定情報取得部１３と、優<BR>先領域判定部１２と、評価部１４とを備えている。判定<BR>情報取得部１３は、移動体の所定の基準を超えた急な運<BR>転操作に関する操作情報を判定情報として取得する。優<BR>先領域判定部１２は、移動体が移動する道路の領域が、<BR>移動体とは異なる他の移動体の移動よりも移動体の移動<BR>が優先される優先領域であるか否かを判定する。評価部<BR>１４は、移動体が優先領域を移動する際の操作情報を除<BR>外した判定情報に基づき移動体を運転する運転者の運転<BR>適合性を評価する。
【選択図】図１
","特開2021-154951","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-154951/90A5491C22131AA25536C88C4404B10469CF952FF1E195E251E0EEC787A97343/11/ja"
"特開2021-154950","特願2020-059069","2020/03/27","2021/10/07","評価装置、評価方法及び評価プログラム","パイオニア株式会社","B60W40/09,G08G1/00@D,G08G1/16@A,B60W50/14,B60W40/04","(57)【要約】
【課題】運転行動の「認知」の要素に基づいて、運転者<BR>の運転適合性を評価可能な評価装置、評価方法及び評価<BR>プログラムを提供する。
【解決手段】評価装置１は、移動体情報取得部１３と、<BR>優先領域判定部１２と、評価部１４とを備えている。移<BR>動体情報取得部１３は、移動体の所定の基準を超えた急<BR>な運転操作に関する情報を取得する。優先領域判定部１<BR>２は、移動体が移動する道路の領域が、移動体とは異な<BR>る他の移動体の移動よりも移動体の移動が優先される優<BR>先領域であるか否かを判定する。評価部１４は、移動体<BR>が優先領域を移動したことを示す情報と、移動体が優先<BR>領域を移動中に取得した急な運転操作に関する情報とに<BR>基づいて、移動体を運転する運転者の運転適合性を評価<BR>する。
【選択図】図１
","特開2021-154950","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-154950/3304E3BECF1E82AE4EC9AA8F196239FB2334E956B9FA76D6DB0D84CF0AE15798/11/ja"
"特開2021-154882","特願2020-057231","2020/03/27","2021/10/07","車両制御装置及び車両制御方法","本田技研工業株式会社","B60W50/10,B60W30/10","(57)【要約】
【課題】車線変更に関する運転者の意思表示を少ない操<BR>作子で行うことができる車両制御装置及び車両制御方法<BR>を提供する。
【解決手段】車線変更制御部９２は、第１車線変更制御<BR>の実行時に、操作子（ウインカーレバー５８）の操作位<BR>置が第１位置Ａ１である場合は、自車両１２０を自車線<BR>１２２から隣の第１他車線１２６に車線変更させる単一<BR>車線変更を実行し、操作子の操作位置が第２位置Ａ２を<BR>検知する場合は、自車両１２０を自車線１２２から第１<BR>他車線１２６を越えて第２他車線１２８に車線変更させ<BR>る複数車線変更を実行する。
【選択図】図３
","特開2021-154882","","特許7105268","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-154882/514AA8422728795515B3EB05B5B2E19E67F5AC69314A8091B12A98B5A8A54FF5/11/ja"
"特開2021-154860","特願2020-056793","2020/03/26","2021/10/07","駐車支援システム","本田技研工業株式会社","B60W30/06,B60W50/14,G08G1/16@C","(57)【要約】
【課題】障害物の存在によって車両の目標経路に沿った<BR>走行が停止した場合に、車両の挙動をユーザに適切に報<BR>知する。
【解決手段】駐車支援システムであって、車両の周囲の<BR>環境情報を取得する取得部と、取得部が取得した環境情<BR>報を表示する表示部と、取得部が取得した環境情報に基<BR>づいて目標位置までの第１目標経路を算出し、車両を第<BR>１目標経路に沿って走行させる制御部と、を備え、車両<BR>の第１目標経路に沿った走行中に取得部が第１目標経路<BR>上の障害物に関する情報を取得し、車両の第１目標経路<BR>に沿った走行が停止した場合に、制御部は、車両の第１<BR>目標経路に沿った走行が停止した位置から目標位置まで<BR>の第２目標経路の算出を試行し、第２目標経路の算出に<BR>成功した場合に第２目標経路に対応する環境情報を表示<BR>部に表示させ、第２目標経路の算出に失敗した場合に車<BR>両の操作方法に関する通知を表示部に表示させる。
【選択図】    図４
","特開2021-154860","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-154860/4860A68A84F715B2C6230DB1312EC7E27717D7B8D2AA87449E90D34EB65476BB/11/ja"
"特開2021-154859","特願2020-056791","2020/03/26","2021/10/07","駐車支援システム","本田技研工業株式会社","B60W30/06,B60W50/14,G08G1/16@C","(57)【要約】
【課題】障害物の存在によって車両の目標経路に沿った<BR>走行が停止した場合に、ユーザが煩わしさを感じるのを<BR>抑制することが可能な駐車支援システムを提供する。
【解決手段】車両を目標位置まで自律的に移動させる自<BR>動駐車を行う駐車支援システムであって、車両の周囲の<BR>環境情報を取得する取得部と、取得部が取得した環境情<BR>報を表示する表示部と、取得部が取得した環境情報に基<BR>づいて目標位置までの第１目標経路を算出し、車両を第<BR>１目標経路に沿って走行させる制御部とを備え、車両の<BR>第１目標経路に沿った走行中に取得部が第１目標経路上<BR>の障害物に関する情報を取得し、車両の第１目標経路に<BR>沿った走行が停止した場合に、制御部は、車両の第１目<BR>標経路に沿った走行が停止した位置から目標位置までの<BR>第２目標経路の算出を試行し、第２目標経路の算出に失<BR>敗した場合に、ユーザが車両の制動操作を実行している<BR>間は自動駐車に関する報知を禁止する。
【選択図】    図６
","特開2021-154859","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-154859/0862B0A7E9D21C734729BDB88E9A790C4AE35BBDDF6BAC426351E44A561A2940/11/ja"
"特開2021-154856","特願2020-056764","2020/03/26","2021/10/07","車両制御システム","トヨタ自動車株式会社","B60W10/00,148,G08G1/16@F,B60W50/08","(57)【要約】
【課題】車両特性がドライバの好みと乖離した車両特性<BR>になるのを抑制する。
【解決手段】車両制御システム１００は、ドライバ２に<BR>所持又は装着されて、ドライバ２の身体活動に関する情<BR>報を取得する携帯端末２０と、ドライバ２の身体活動に<BR>関する情報に基づいて、ドライバ２の日常生活の平常時<BR>における行動スタイルから運転に関するドライバタイプ<BR>を推定する推定装置（携帯端末２０又はサーバ３０）と<BR>、ドライバタイプに基づいて、ドライバ２が運転する車<BR>両１の加速、操舵、及び減速に関する特性の少なくとも<BR>１つを変更する車載装置１０と、を備える。
【選択図】図１
","特開2021-154856","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-154856/2CA00AD9ABAFEAAE73522B7E3AF8CEB046B16AD3480AF66F1E8C950D6F105A74/11/ja"
"特開2021-154837","特願2020-056116","2020/03/26","2021/10/07","駐車支援システム","本田技研工業株式会社","B60W30/06,B60W40/02,B60W50/14,H02J7/00@P,H02J7/00,301@D,H02J50/10,H02J50/90,E04H6/42@Z,E04H6/42@C,B60M7/00@X,B60L5/00@B,B60L53/12,B60L53/37,B60L53/39,B60L53/66,B60L15/20@J,G08G1/16@C","(57)【要約】
【課題】車両駐車時の非接触充電と他の支援動作との競<BR>合を抑制することができる駐車支援システムを提供する<BR>。
【解決手段】駐車支援システム１０は、受電装置１１と<BR>、物体検知装置１５と、車両制御ユニット３１と、音響<BR>装置１７と、表示装置１９と、運転ユニット２１とを備<BR>える。受電装置１１は、車両の外部の給電エリアに設置<BR>された送電部から非接触で伝送される電力を受け取る受<BR>電部１１ａを備える。車両制御ユニット３１は、送電部<BR>に対する受電部１１ａの相対位置の位置合わせを支援す<BR>る。車両制御ユニット３１は、給電エリアの外部の物体<BR>に対する車両の接触回避を支援するとともに、送電部に<BR>対する受電部１１ａ相対位置に応じて接触回避の支援動<BR>作を変化させる。
【選択図】図２
","特開2021-154837","","特許7111764","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-154837/86E360FD44ED98ADCE56B648DA2E0590AEFDB47FBFC51C20CEE4DE268D44923E/11/ja"
"特開2021-154794","特願2020-054883","2020/03/25","2021/10/07","車両制御装置、車両、車両制御方法およびプログラム","本田技研工業株式会社","B60W30/09,B60W50/14,B60W60/00,B60W40/06,G08G1/16@C,B60T7/12@C,B60T8/00@Z","(57)【要約】
【課題】車両の走行車線を跨ぐ状態の他車両が存在する<BR>と判定した場合、制御状態を遷移させ、他車両と車両と<BR>の車幅方向の距離が閾値を超えているか否かにより、ブ<BR>レーキの作動を制御すること。
【解決手段】運転支援の度合いが異なる複数の制御状態<BR>を車両の周囲の情報に基づいて状態遷移させて、車両の<BR>走行を制御する車両制御装置は、車両の周囲の情報を取<BR>得する取得部と、取得部が取得した情報に基づいて、状<BR>態遷移と車両のブレーキの作動とを制御する制御部と、<BR>を備える。制御部は、取得部が取得した情報に基づいて<BR>、車両が走行している車線の前方に車線を跨ぐ状態の他<BR>車両が存在すると判定した場合、車両の走行で設定され<BR>ている第１の制御状態から、より運転支援の度合いの低<BR>い第２の制御状態に遷移させ、他車両と車両との車幅方<BR>向の距離が閾値を超えているか否かにより、車両のブレ<BR>ーキの作動を制御する。
【選択図】図３
","特開2021-154794","","特許6953575","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-154794/2C5ED6DF41DF51F7E3FDEF702D3E6CD8E74083A759277D93CE8BB8AAA39A6375/11/ja"
"特開2021-154770","特願2020-054281","2020/03/25","2021/10/07","車載装置、車載装置の制御方法","株式会社デンソーテン","B60W50/14,B60W60/00,G08G1/16@C","(57)【要約】
【課題】自動運転を行う車両に搭載される車載装置おい<BR>て、画面表示や操作の受け付けの規制を適切に制御する<BR>。
【解決手段】車両に対し前記車両の走行を自動的に制御<BR>する自動運転と、前記車両の走行を運転者の操作に基づ<BR>いて制御する手動運転とを切り替えて行うことが可能な<BR>車両に搭載される車載装置であって、前記車両の搭乗者<BR>による操作入力を受け付ける操作部と、前記車載装置が<BR>提供する機能に基づく情報の表示を行う表示部と、自動<BR>運転から手動運転に切り替わる前に、前記操作部に対す<BR>る前記操作入力を制限する操作規制と、前記表示部に対<BR>する前記情報の表示を制限する表示規制とのうち少なく<BR>とも一方を行う制御部と、を備える車載装置とする。
【選択図】図１
","特開2021-154770","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-154770/3F974A8DDEED5A7E60EE2433F071BADF6E09B886D5D6CCD69AF65F13F501667D/11/ja"
"特開2021-152888","特願2021-030063","2021/02/26","2021/09/30","情報提示制御装置及び機能制御装置","株式会社デンソー","G08G1/16@F,G08G1/16@C,B60W60/00,B60W50/14","(57)【要約】
【課題】ドライバが自動運転機能の作動時に適切な行為<BR>を取り易くなる情報提示制御装置を提供する。
【解決手段】情報提示制御装置としてのＨＣＵ１０は、<BR>ドライバに代わって運転行為を実施可能な自動運転機能<BR>を備える車両に用いられ、ドライバへ向けて情報を提示<BR>する情報提示機器２０を制御する。ＨＣＵは、自動運転<BR>機能の作動時にドライバにより実施され得る運転行為と<BR>は異なる運転以外の行為のうち、ドライバに許容される<BR>許容行為を判別する許容行為判別部Ｘ４と、許容行為の<BR>判別結果に関する情報を情報提示機器に提示させる情報<BR>提示内容制御部Ｘ８と、を備える。
【選択図】図２
","特開2021-152888","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-152888/76044EDB0139A7CEEA882CDDB513A84CC41234D7A36264B508E35C4034EF0859/11/ja"
"特開2021-152800","特願2020-053231","2020/03/24","2021/09/30","運転支援装置、及び運転支援方法","株式会社デンソー","G08G1/16@F,B60W40/08,B60W50/14,B60W60/00","(57)【要約】
【課題】運転シーンの変化に合わせて運転交代を支援す<BR>る運転支援装置の提供。
【解決手段】車両における自動運転から手動運転への運<BR>転交代を、支援する運転支援装置１は、手動運転におい<BR>て車両を操作するドライバの自動運転における状態を、<BR>交代ドライバ状態として監視する状態監視ブロック１２<BR>０と、交代ドライバ状態の監視結果として、運転交代を<BR>許容する許容範囲での交代ドライバ状態の低下判定が下<BR>される場合に、自動運転の継続に適合する交代ドライバ<BR>状態に応じた情報提示を、制御する情報提示ブロック１<BR>４０と、交代ドライバ状態の監視結果として、運転交代<BR>を禁止する交代ドライバ状態の異常判定が下される場合<BR>に、自動運転を縮退させる運転縮退ブロック１６０と、<BR>を備える。
【選択図】図２
","特開2021-152800","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-152800/C2537122E85979DA61CF2BC909F4E1007B5300F56A48EFEA9768AC0BE4307B05/11/ja"
"特開2021-152799","特願2020-053210","2020/03/24","2021/09/30","分類装置及び分類方法","トヨタ自動車株式会社,国立大学法人　東京大学","G06N20/00,130,B60W50/12","(57)【要約】
【課題】正のデータとその信頼度を用いて適切にデータ<BR>を分類する。
【解決手段】分類装置（１０）は、複数のデータ（ｘ）<BR>を正例と負例とに分類する。分類装置は、正例及び正例<BR>の信頼度である正信頼度（ｒ）に基づいて、正例と負例<BR>とを分類する境界（ｇ）を学習する学習手段（２１０）<BR>と、補正パラメータ（ｋ）を用いて正信頼度を補正する<BR>補正手段（２２０）と、正例が誤って負例として分類さ<BR>れる確率である誤分類率（φ）について、予め求めた所<BR>定値と境界を用いた場合の実際の値との差が小さくなる<BR>ように、補正パラメータを更新する更新手段（２１０）<BR>とを備える。
【選択図】図１
","特開2021-152799","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-152799/0ACCFDF93927D3CBBA9D886F07D12DE0616D35F3678A4E432A777C732831B67A/11/ja"
"特開2021-152729","特願2020-052675","2020/03/24","2021/09/30","あくび検出装置","トヨタ自動車株式会社","G08G1/16@F,G06T7/20,300@B,A61B5/16,130,A61B5/11,320,B60W40/08,G06T7/00,650","(57)【要約】
【課題】あくびの検出精度を高める。
【解決手段】あくび検出装置１は、車両８０のドライバ<BR>の顔を撮影してドライバの顔画像を生成する撮像装置１<BR>０と、所定時間内に撮像装置によって生成された時系列<BR>の顔画像に基づいてドライバの開口度の波形を検出する<BR>開口度検出部３１と、時系列の顔画像に基づいてドライ<BR>バの開眼度の波形を検出する開眼度検出部３２と、ドラ<BR>イバがあくびをしているか否かを判定するあくび判定部<BR>３３とを備える。あくび判定部は、開口度検出部によっ<BR>て検出された開口度の波形と、開眼度検出部によって検<BR>出された開眼度の波形とに基づいて、ドライバがあくび<BR>をしているか否かを判定する。
【選択図】図５
","特開2021-152729","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-152729/4C367E8DEC5F2123B9300EC4D9AD977650947CB62E100230EFB1A1CD5CA6878B/11/ja"
"特開2021-151873","特願2021-100608","2021/06/17","2021/09/30","情報処理方法","パナソニック　インテレクチュアル　プロパティ　コーポレーション　オブ　アメリカ","B60W50/14,B60W40/02,B60W60/00,G08G1/16@C,B60W50/08,B60W40/08,B60W30/182","(57)【要約】
【課題】自動運転可能な車両が自動運転から手動運転に<BR>移行した際に運転手がパニック状態になるリスクを軽減<BR>させることができる情報処理装置を提供することを目的<BR>とする。
【解決手段】自動運転可能な車両に搭載される情報処理<BR>装置１０であって、車両１がおかれる環境を特定するた<BR>めの環境特定情報を取得する環境情報取得部１０１と、<BR>環境特定情報に基づいて車両１の運転手の車両１におけ<BR>る運転訓練についての訓練条件が満たされるかを判定す<BR>る判定部１０３と、訓練条件が満たされると判定される<BR>ことに応じて車両１の自動運転の解除指示情報を出力す<BR>る出力部１０４と、を備える。
【選択図】図２
","特開2021-151873","","特許7143482","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-151873/AAF0CFC2F965DF381E5D3E4DF608E8C82ECD393C74CDBAE29A949DD6C698C71C/11/ja"
