"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特表2007-512598","特願2006-540145","2004/07/22","2005/06/16","自動車の運転者に警告する方法および装置","ローベルト　ボッシュ　ゲゼルシャフト　ミット　ベシュレンクテル　ハフツング","B60K41/00,362,B60K41/00,390,B60K41/00,610@D,B60R21/00,624@B,B60R21/00,624@C,B60R21/00,624@D,B60R21/00,624@E,B60R21/00,626@B,B60R21/00,626@D,B60R21/00,626@E,B60R21/00,626@Z,B60W30/08,195,B60W30/095,B60W50/08,260,B60W50/16,G08G1/16@C,B60R21/00,992,B60R21/00,993","(57)【要約】
  車両の運転者に，高まった衝突リスクを有する交通状<BR>況が存在することを警告する方法と装置が提案される。<BR>そのために評価装置に，検出された対象の移動量を表す<BR>，少なくとも１つの対象検出器の信号と，少なくとも１<BR>つの自己の運動センサ技術の信号が供給可能である。計<BR>算装置が，すべての検出された対象と自己の車両につい<BR>て予め定められた期間のために，最大の加速値ないし減<BR>速値および最大の時間的加速変化値ないし減速変化値を<BR>考慮して，移動軌線を予め計算し，衝突が迫っているこ<BR>とが認識された場合に，運転者に，衝突を回避するため<BR>には，より高い加速値ないし減速値および／または加速<BR>変化値ないし減速変化値が必要であるという警告を出力<BR>する。
【選択図】    図１
","特表2007-512598","","特許4974220","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2007-512598/33CBC12D3F77BED92FE92E41DD033AF5FA22BBF06807B8A9A51C3341299350E2/11/ja"
"特表2007-513008","特願2006-541952","2004/12/03","2005/06/16","車両を安定化させる際に車両操作者を支援するための方法及び装置","コンティネンタル・テーベス・アクチエンゲゼルシヤフト・ウント・コンパニー・オッフェネ・ハンデルスゲゼルシヤフト","B60K41/00,340,B60K41/00,442,B60K41/00,610@J,B60W30/02,B60W40/08,190,B60W40/09,B62D5/04,B62D6/00,B62D101:00,B62D109:00,B62D111:00,B62D113:00,B62D119:00,B62D131:00,B62D137:00","(57)【要約】
  この発明は、車両を安定化させる際に、車両の操舵系<BR>統に追加操舵トルクを加えて、車両操作者を支援する方<BR>法に関する。この方法は、車両の操舵可能な車輪におけ<BR>る瞬間的な操舵角と目標操舵角の間の操舵角偏差に応じ<BR>て、追加操舵トルクの第一の成分を求め、その場合に、<BR>車両のヨーレイトの瞬間的な値と基準ヨーレイトの値の<BR>間の偏差に応じて、この操舵角偏差を求めるとともに、<BR>車両モデルにおける運転者が設定する少なくとも一つの<BR>変量の値に応じて、この基準ヨーレイトの値を計算する<BR>ことを特徴とする。更に、この発明は、この方法を実施<BR>するのに適した装置に関する。
","特表2007-513008","","特許4777257","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2007-513008/38A3F35090B0C2144007CDED4986877D836E0F0690093870F57A992CEAA35E99/11/ja"
"特開2005-158012","特願2004-072531","2004/03/15","2005/06/16","車両用運転操作補助装置および車両用運転操作補助装置を備えた車両","日産自動車株式会社","B60K41/00,360,B60K41/00,390,B60K41/00,610@A,B60K41/00,610@B,B60R21/00,624@B,B60R21/00,624@C,B60R21/00,624@D,B60R21/00,628@E,B60T7/12@C,B60W30/08,B60W50/08,260,B60W50/16,F02D29/02,311@J,G08G1/16@C,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】
  障害物を検出する検出器の検出精度が低下する状況で<BR>も、適切な車両制御を行う車両用運転操作補助装置を提<BR>供する。
【解決手段】
  レーダ装置の検知範囲の端部に障害物が存在して検出<BR>精度が低下するような状況においては、制駆動力の補正<BR>量を算出する際の制御パラメータを変更する。これによ<BR>り、検出精度が低下する状況では、制駆動力制御の制御<BR>タイミングを遅らせるとともに、制駆動力の補正量の増<BR>加の傾きを大きくする。レーダ装置１０の検出精度が低<BR>下する状況において制駆動力制御の制御方法を変更する<BR>ことにより、検出精度の低下によるシステムの性能低下<BR>を補償する。
【選択図】  図１

","特開2005-158012","","特許4144538","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2005-158012/D581B45B9F63DA0226242464C38E059D0CC0FB34F175F6F9C613AAAF542F5C56/11/ja"
"特開2005-153563","特願2003-391123","2003/11/20","2005/06/16","車両用運転操作補助装置および車両用運転操作補助装置を備える車両","日産自動車株式会社","B60K26/04,B60K41/00,390,B60R21/00,624@B,B60R21/00,626@Z,B60W50/08,260,B60W50/16,G08G1/16@C,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】
  車両や運転者の状況によらず運転者の感じるリスクに<BR>合ったリスクポテンシャルに基づいて操作反力制御を行<BR>う車両用運転操作補助装置を提供する。
【解決手段】
  車両用運転操作補助装置は、自車両周囲の走行環境に<BR>基づいて先行車に対するリスクポテンシャルを算出し、<BR>リスクポテンシャルに基づいてアクセルペダル反力制御<BR>を行う。ただし、運転者がアクセルペダル反力から受け<BR>る感覚は、車両や運転者の状況によって変化するので、<BR>車両や運転者の状況を表す車両設定状態を検出し、車両<BR>設定状態に応じて先行車に対するリスクポテンシャルを<BR>補正する。
【選択図】  図１

","特開2005-153563","","特許4419531","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2005-153563/F4E994B6FF0DA17FF9504D0F84C391FEF2292CD1EF775F6954C0DF1781D12A02/11/ja"
"特開2005-153562","特願2003-391122","2003/11/20","2005/06/16","車両用運転操作補助装置および車両用運転操作補助装置を備える車両","日産自動車株式会社","B60K26/04,B60K41/00,390,B60R21/00,624@D,B60W50/08,260,B60W50/16,G08G1/16@C,B60R21/00,991,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】
  運転者の感じるリスクに合ったリスクポテンシャルに<BR>基づいて操作反力制御を行う車両用運転操作補助装置を<BR>提供する。
【解決手段】
  車両用運転操作補助装置は、自車両の車両状態および<BR>走行環境に基づいて先行車に対するリスクポテンシャル<BR>ＲＰoriginalを算出するとともに、自車両の運動状態に<BR>基づいてリスクポテンシャルＲＰｖｄを算出する。そし<BR>て、ＲＰoriginalとＲＰｖｄから、セレクトハイにより<BR>値の大きな方をリスクポテンシャルとして選択し、選択<BR>したリスクポテンシャルに基づいてアクセルペダル反力<BR>を制御する。
【選択図】  図１

","特開2005-153562","","特許4079074","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2005-153562/5CDD57E7B408104E31DE73A1AFA0B7919BD9EB865DAEEDF4385455C0E332D7DD/11/ja"
"特表2007-513821","特願2006-538864","2004/11/12","2005/05/26","追尾及び距離制御を改善する方法","コンティネンタル・テーベス・アクチエンゲゼルシヤフト・ウント・コンパニー・オッフェネ・ハンデルスゲゼルシヤフト","B60K41/00,390,B60K41/00,612@P,B60K41/00,612@Q,B60R21/00,624@G,B60R21/00,627,B60R21/00,628@C,B60W50/08,260,B60W50/16,G01C21/00@A,G01C21/26@A,G08G1/16@E,B60R21/00,991,B60R21/00,993","(57)【要約】
  追尾及び距離制御を改善するための方法では、能動的な追尾及び距離制御において、近<BR>い将来における車両の運転者による車両制御の引継ぎの実現性又は必要性を検出するとと<BR>もに、運転者による車両制御の引継ぎの実現性又は必要性を検知した場合に、近い将来に<BR>引継ぎが差し迫っていることを運転者に知らせるか、或いは運転者の注意を高揚させる。
","特表2007-513821","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2007-513821/1FB5CA1F70C65A194E8658F30F59FE09DEDEE3C2A3993A5AEA27FFDA5CFCD31C/11/ja"
"特表2007-515327","特願2006-535933","2004/07/22","2005/05/19","間隔警告システムを有する自動車内の疲労警告装置","ローベルト　ボッシュ　ゲゼルシャフト　ミット　ベシュレンクテル　ハフツング","B60K41/00,301@A,B60K41/00,301@F,B60K41/00,322,B60K41/00,390,B60K41/00,440,B60K41/00,610@A,B60K41/00,612@F,B60R21/00,624@B,B60R21/00,626@A,B60R21/00,627,B60T7/12@D,B60W10/06,B60W10/18,284,B60W10/184,B60W30/16,B60W40/08,B60W50/08,260,B60W50/16,B60R21/00,991,B60R21/00,993","(57)【要約】
運転者の疲労状態を検出するための運転者センサ技術（<BR>２０）と間隔警告システムとを有しており，その間隔警<BR>告システムは環境センサ技術を有し，かつ，前を走行す<BR>る車両に対する警告間隔を下回った場合に警告信号を出<BR>力し，および／または車両の駆動システムおよび／また<BR>はブレーキシステム（１４，１６）へ制御介入を行うよ<BR>うに形成されている，自動車内の疲労警告装置は，間隔<BR>警告システムが調節装置（２２）を有しており，その調<BR>節装置は，検出された疲労状態（Ｅ）に従って警告間隔<BR>を変化させるように形成されていることを特徴としてい<BR>る。
【選択図】図１
","特表2007-515327","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2007-515327/BAFA5C63D26E36B016C4C4ACB833CDF5E70E50AF0C23B3BC493587105D047A8D/11/ja"
"特開2005-125935","特願2003-363674","2003/10/23","2005/05/19","車両用運転操作補助装置および車両用運転操作補助装置を備えた車両","日産自動車株式会社","B60K41/00,301@A,B60K41/00,301@F,B60K41/00,390,B60K41/00,610@A,B60K41/00,610@B,B60K41/20,B60R21/00,624@D,B60R21/00,627,B60T7/12@C,B60W10/00,120,B60W10/06,B60W10/18,288,B60W10/188,B60W50/08,260,B60W50/16,G08G1/16@C,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】
  車両周囲の状況に応じて操作反力制御および制駆動力<BR>制御を行う車両用運転操作補助装置を提供する。
【解決手段】
  車両用運転操作補助装置１は、自車両前方に仮想的に<BR>設ける弾性体の圧縮量を自車両前方の障害物に対するリ<BR>スクポテンシャルとして算出する。そして、リスクポテ<BR>ンシャルＲＰに応じた制駆動力補正制御を行う。このと<BR>き、所定時間だけ先のリスクポテンシャルＲＰforeに応<BR>じて操作反力制御を行い、リスクポテンシャルＲＰに応<BR>じて発生する制駆動力の補正量を、操作反力として前も<BR>って運転者に伝達する。
【選択図】  図１
","特開2005-125935","","特許4232602","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2005-125935/C4AD804E806D6F0A0925FCBE175A5766B53617B70F286A752B99AC47156C5CD8/11/ja"
"特開2005-125934","特願2003-363673","2003/10/23","2005/05/19","車両用運転操作補助装置および車両用運転操作補助装置を備えた車両","日産自動車株式会社","B60K41/00,301@A,B60K41/00,390,B60K41/00,610@A,B60K41/00,610@B,B60K41/00,610@C,B60R21/00,624@D,B60R21/00,627,B60T7/12@C,B60T8/00@C,B60T8/00@D,B60T8/17@B,B60W10/06,B60W50/08,260,B60W50/16,F02D9/02,351@B,F02D11/04@C,G08G1/16@C,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】
  車両周囲の状況に応じて操作反力制御および制駆動力<BR>制御を行う車両用運転操作補助装置を提供する。
【解決手段】
  車両用運転操作補助装置１は、自車両前方に仮想的に<BR>設ける弾性体の圧縮量を自車両前方の障害物に対するリ<BR>スクポテンシャルとして算出する。そして、リスクポテ<BR>ンシャルＲＰに基づいて、制駆動力補正量および操作反<BR>力制御指令値を算出し、制駆動力補正制御と同時に操作<BR>反力制御を行う。
【選択図】  図１
","特開2005-125934","","特許4487534","拒絶2009-018463","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2005-125934/EAC1C450B7D95C74B91D2A7E290CAD9C8C2AAF8EB48C81ADC467AFAD6FB34A0B/11/ja"
"特開2005-125852","特願2003-361402","2003/10/22","2005/05/19","車両のレーン走行支援装置","アイシン精機株式会社","B60K41/00,390,B60K41/00,610@E,B60K41/00,610@J,B60R21/00,624@C,B60R21/00,624@F,B60W50/08,260,B60W50/16,B62D6/00,B62D101:00,B62D113:00,B62D119:00,B62D137:00,G08G1/16@C,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】  操舵制御手段に対する運転者の依存状態を監<BR>視し車両のレーン走行支援を円滑に行なう。
【解決手段】  操舵制御手段（電動パワーステアリング<BR>システムＥＰＳ）の制御によって車両が走行レーン内を<BR>走行するように支援する車両のレーン走行支援装置にお<BR>いて、操舵制御手段を介してステアリングホイールＳＷ<BR>に伝達される操舵反力に応じた操舵信号を検出し、その<BR>検出信号に基づき、操舵反力に抗して運転者がステアリ<BR>ングホイールを保持するときの保舵力を推定する。車両<BR>が走行レーン内を走行するように操舵制御手段によって<BR>修正操舵を行うときの修正操舵量とそのときの保舵力と<BR>の関係に基づき、操舵制御手段によるレーン走行支援制<BR>御に対する運転者の依存度を判定する。
【選択図】        図１
","特開2005-125852","","特許4269157","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2005-125852/47B68DEE1552321F2FEF8DE42B370D4FE4C615DD930A9709EB445318459E6687/11/ja"
"特開2005-125819","特願2003-360546","2003/10/21","2005/05/19","ドライバモデル構築方法、操作予測方法および操作予測装置","トヨタ自動車株式会社","B60K41/00,301@A,B60K41/00,301@F,B60K41/00,301@G,B60K41/00,440,B60K41/28,B60R21/00,624@G,B60W10/00,148,B60W10/06,B60W10/18,284,B60W10/184,B60W10/20,B60W40/08,B60R21/00,992","(57)【要約】
【課題】サブドライバモデルの切り替え判断条件を含ん<BR>だドライバモデルを構築するためのドライバモデル構築<BR>方法を得ること。
【解決手段】複数のサブドライバモデルを結合すること<BR>によりドライバモデルを構築するドライバモデル構築方<BR>法であって、運転データに基づいてサブドライバモデル<BR>を構成する各多項式の構造を決定するステップＳ１と、<BR>サブドライバモデルの切り替え判断条件およびサブドラ<BR>イバモデルを線形の不等式および線形の状態方程式で表<BR>現するステップＳ２，Ｓ３と、前記線形の不等式および<BR>線形の状態方程式等の制約条件に基づいて、前記切り替<BR>え判断条件を規定するためのパラメータおよび前記多項<BR>式を構成する運動学的なパラメータを、混合整数線形計<BR>画法により探索するステップＳ４と、を含むことを特徴<BR>とする。
【選択図】        図２
","特開2005-125819","","特許4186785","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2005-125819/9D80CB73BEE97BF74252842FCA2F8FD5155D5A6AE384B3DD6943B8C3E137D84F/11/ja"
"特開2005-119579","特願2003-358915","2003/10/20","2005/05/12","自動車のオートクルーズ制御装置","株式会社デンソー","B60K31/00@Z,B60K41/00,320,B60K41/00,442,B60W30/14,B60W40/08,190,B60W40/09,F02D29/02,301@C","(57)【要約】
【課題】  オートクルーズ制御開始の許容と停止の意思<BR>の確認とを正確に行う。
【解決手段】  クラッチスイッチ４５の状態からクラッ<BR>チペダル５２が一定時間以上継続して踏まれているとみ<BR>なせ、かつ、走行速度の単位時間当たりの増加量が下限<BR>値以上ある、エンジン１１の動力により加速中とみなせ<BR>る状態や、走行速度の単位時間当たりの変化量の大きさ<BR>が上限値以下で一定時間以上継続しかつエンジン回転数<BR>が下限値以上ある、エンジン１１の動力で定常走行をし<BR>ているとみなせる状態であれば、クラッチペダル５２に<BR>運転者が足を置いているだけと判断し、オートクルーズ<BR>制御への切換えを許容する。また、エンジン回転数と走<BR>行速度との比率が所定範囲内になくクラッチ２１が切断<BR>されているものとみなせる状態であれば、クラッチペダ<BR>ル５２を踏込んでいるものと判断し、オートクルーズ制<BR>御の停止の意思の表明と判断する。
【選択図】        図１
","特開2005-119579","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2005-119579/5BE3DCAF67922BB77B36E58A53E5FAB27823A6013747BF9516564C086EB8D78B/11/ja"
"特表2007-534041","特願2006-527298","2004/09/04","2005/04/28","車両用の車線変更運転認識方法及び装置","ダイムラー・アクチェンゲゼルシャフト","B60K31/00@Z,B60K41/00,362,B60K41/00,390,B60K41/00,430,B60W30/08,195,B60W30/095,B60W40/04,B60W50/08,260,B60W50/16,B62D6/00,B62D101:00,B62D103:00,B62D111:00,B62D137:00,G01S13/93@Z,G01S17/93,G08G1/16@C,G01S13/93,220,G01S13/931,G01S17/931","(57)【要約】
  本発明は、車両用の車線変更運転検知方法及び装置に<BR>関する。別の観測対象車両（１５）の車線変更挙動を記<BR>述する少なくとも１つの観測変数が決定される。対象車<BR>両（１５）がその対象車両（１５）に関わる車線から車<BR>線変更しようとする意図を特徴づける車線変更変数（Ｃ<BR>Ｖ）が、前記少なくとも１つの観測変数に従って決定さ<BR>れる。
","特表2007-534041","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2007-534041/980981081504313E624C8990DD119A32EFEEFEB002E033643790B3272153A60C/11/ja"
"特開2005-099933","特願2003-330373","2003/09/22","2005/04/14","車両用運転操作補助装置および車両用運転操作補助装置を備えた車両","日産自動車株式会社","B60K26/04,B60K28/02,B60K31/00@Z,B60K41/00,390,B60K41/00,440,B60R1/00@A,B60R21/00,626@A,B60W40/08,B60W50/08,260,B60W50/16,F02D29/02,301@D,G05G1/14@E,G05G1/14@M,G05G1/30@E,G05G1/38,G05G5/03@Z,G08G1/16@C,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】
  車両周囲の状況をアクセルペダル反力として運転者に<BR>伝達する車両用運転操作補助装置を提供する。
【解決手段】
  車両用運転操作補助装置１のコントローラ６０は、自<BR>車両周囲の走行環境からリスクポテンシャルと、走行環<BR>境に対する運転者の習熟度とを算出する。コントローラ<BR>６０は、リスクポテンシャルに応じて算出する反力制御<BR>量を、習熟度に応じて補正し、補正した反力制御量をア<BR>クセルペダル反力として発生させることにより、リスク<BR>ポテンシャルと習熟度とを触覚を介して運転者に伝達す<BR>る。
【選択図】  図１
","特開2005-099933","","特許4131327","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2005-099933/0C6B7FCF75FDDD0309C1B6A2B138D42136942849DD0390C0E6F00949172D101F/11/ja"
"特開2005-098364","特願2003-331765","2003/09/24","2005/04/14","車両の制御装置","トヨタ自動車株式会社","B60K31/00@Z,B60K41/00,442,B60K41/00,612@K,B60W40/08,190,B60W40/09,F02D29/02,301@D,F02D29/02,311@E,F16H59:18,F16H59:48,F16H59:60,F16H59:66,F16H61/10,F16H63/50","(57)【要約】
【課題】  コーナリング時において、運転者が要求する<BR>車両の動力性能を実現する。
【解決手段】  ＥＣＴ＿ＥＣＵは、ナビゲーションシス<BR>テムから現在位置情報を取得するステップ（Ｓ２００）<BR>と、コーナ手前であると（Ｓ３００にてＹＥＳ）、ミリ<BR>波レーダで前方車両情報を取得するステップ（Ｓ４００<BR>）と、前方車両が検知されないと（Ｓ５００にてＮＯ）<BR>、横Ｇセンサを用いて横Ｇ値を検知するステップ（Ｓ６<BR>００）、検知した横Ｇ値の平均値を算出するステップ（<BR>Ｓ７００）と、横Ｇ値の平均値がしきい値以上であると<BR>（Ｓ８００にてＹＥＳ）。この運転者にはコーナリング<BR>時に強い横Ｇを受けることを許容するスポーティな運転<BR>嗜好があると判定して運転者毎にその判定結果をメモリ<BR>に記憶するステップ（Ｓ９００）と、ナビゲーション協<BR>調制御においてその運転者の運転嗜好に対応して変速制<BR>御するステップ（Ｓ１０００）とを含む、プログラムを<BR>実行する。
【選択図】        図２
","特開2005-098364","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2005-098364/B1D9781907C4EACDD7552137135708412C0BF5D2C761F670B6A87D663A390876/11/ja"
"特開2005-096524","特願2003-330372","2003/09/22","2005/04/14","車両用運転操作補助装置および車両用運転操作補助装置を備えた車両","日産自動車株式会社","B60K35/00@Z,B60K41/00,320,B60K41/00,390,B60K41/00,442,B60R21/00,624@C,B60R21/00,624@D,B60R21/00,626@Z,B60R21/00,628@E,B60W30/14,B60W40/08,190,B60W40/09,B60W50/08,260,B60W50/16,B62D6/00,B62D103:00,B60R21/00,992,B60R21/00,993","(57)【要約】
【課題】
  車両周囲の状況と運転操作による走行への影響を操舵<BR>反力として運転者に伝達する車両用運転操作補助装置を<BR>提供する。
【解決手段】
  車両用運転操作補助装置１のコントローラ６０は、自<BR>車両周囲の走行環境に基づいて自車両の左右方向に関す<BR>るリスクポテンシャルを算出し、運転操作前に推定する<BR>運転操作後の結果を用いてリスクポテンシャルを補正す<BR>る。コントローラ６０は、補正したリスクポテンシャル<BR>に応じて操舵反力を制御し、リスクポテンシャルと推定<BR>結果とを触覚を介して運転者に伝達する。
【選択図】  図１
","特開2005-096524","","特許4483248","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2005-096524/83246502FA0942E896757659F430F4C90DC4B2E6B33DE6C50656E6D9EC7F5BFB/11/ja"
"特開2005-092285","特願2003-320804","2003/09/12","2005/04/07","ドライバの車両運転特性推定装置","株式会社豊田中央研究所","B60K31/00@Z,B60K41/00,440,B60R21/00,624@G,B60R21/00,626@C,B60W40/08,G08G1/16@F,B60R21/00,992","(57)【要約】
【課題】運転時の追従モデルを利用して、精度よくドラ<BR>イバの集中力を判定する。
【解決手段】自車速を検出する車速計測センサ１２で計<BR>測された自車速と、先行車と自車との車間距離を検出す<BR>る車間距離計測センサ１０で計測された車間距離に応じ<BR>たドライバが理想とする自車速との差を修正するための<BR>ドライバの反応強度または反応時間を演算し、演算され<BR>た反応強度の時系列データまたは反応時間の時系列デー<BR>タを記憶する。記憶されている反応強度の時系列データ<BR>に基づいて反応強度のしきい値を演算するか、または反<BR>応時間の時系列データに基づいて反応時間のしきい値を<BR>演算し、演算された反応強度と反応強度のしきい値とを<BR>比較するか、または演算された反応時間と反応時間のし<BR>きい値とを比較して、ドライバの集中力を判定する。
【選択図】  図１
","特開2005-092285","","特許4529394","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2005-092285/1EE60E0292A291208AFCE4B3B7F4F9E06E23A6859D99426CED3ACD75D4E33C26/11/ja"
"特表2006-515545","特願2005-518357","2004/08/25","2005/03/24","ドライバ支援方法および装置","ローベルト　ボツシユ　ゲゼルシヤフト　ミツト　ベシユレンクテル　ハフツング","B60K41/00,386,B60K41/00,440,B60K41/00,612@J,B60K41/00,B60R21/00,624@C,B60R21/00,624@F,B60R21/00,626@B,B60R21/00,626@C,B60R21/00,626@D,B60R21/00,626@E,B60W30/00,B60W40/08,G08G1/16@C,B60R21/00,993","(57)【要約】
本発明で提案されているのはドライバ支援方法および装<BR>置であり、ここでは動作パラメタおよびクラシファイア<BR>を用いて、車両の意図的なレーンチェンジと、意図しな<BR>いレーンチェンジとを区別する。
","特表2006-515545","","特許4164095","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2006-515545/1C15847EED9F3A7A1D307ED0FA584CD5332C5D2AAEDC418C819214C6A9D40066/11/ja"
"特開2005-075180","特願2003-308911","2003/09/01","2005/03/24","車両の制御装置","トヨタ自動車株式会社","B60K41/00,301@A,B60K41/00,301@D,B60K41/00,440,B60K41/00,610@C,B60K41/06,B60W10/00,106,B60W10/02,B60W10/06,B60W10/10,210,B60W10/10,B60W10/11,B60W40/08,F02D29/00@H,F02D41/04,310@G,F16H59:18,F16H59:48,F16H59:66,F16H61/02,F02D41/04","(57)【要約】
【課題】  運転者が満足する加速感を発生させる。
【解決手段】  ＥＣＴ＿ＥＣＵは、アクセルがオンされ<BR>ると（Ｓ２００にてＹＥＳ）、車内カメラで撮像された<BR>運転者の首の前傾角度から発進加速度を算出するステッ<BR>プ（Ｓ６００）と、発進加速度を学習補正量を用いて補<BR>正するステップ（Ｓ７００）と、発進加速度を実現する<BR>ようにスロットル開度と変速ギヤ段とを設定するステッ<BR>プ（Ｓ８００）と、車両に加速度が作用する前後におけ<BR>る運転者の首の前傾角度の差から学習補正量を算出する<BR>ステップ（Ｓ１０００）とを含む、プログラムを実行す<BR>る。
【選択図】        図２
","特開2005-075180","","特許4023420","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2005-075180/AD7ECDD2A435F3B4B8A2D3F27B44E43EDB54CB3431B2E2B0098D5F4F3EE7C6DE/11/ja"
"特開2005-065716","特願2003-208327","2003/08/22","2005/03/17","注視点検出装置、注視点検出方法","長屋　充人","A61B3/10@B,B60K41/00,440,B60W40/08,A61B3/113","(57)【要約】
【課題】経時的に連続して変化する景観を目視した際の<BR>注視点の絶対座標を検出する際に、操作者の作業を軽減<BR>させることができる注視点検出装置及び注視点検出方法<BR>を提供する。
【解決手段】視点位置を中心に設けられた球面スクリー<BR>ンに投影して得られた投影注視位置の座標と、視点位置<BR>の座標とを結ぶ直線と、各種平面との交点を算出する手<BR>段である交点算出手段７１と、視点位置から前記交点算<BR>出手段７１が算出した交点方向へのベクトルを、視点位<BR>置から視線入射方向へのベクトルに正射影した値を各種<BR>平面において算出する手段である正射影値算出手段７２<BR>と、正射影値算出手段７２が算出した正射影値が最小と<BR>なる交点において、有効な視界内における交点であるか<BR>否かを判定する手段である有効視界内判定手段７４と、<BR>物体の範囲内を注視した交点であるか否かを判定する手<BR>段であるモデル範囲内判定手段７５ａとを有する。
【選択図】        図１
","特開2005-065716","","特許4406230","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2005-065716/D1C33ED07F95DE70DB9FC0CE28506E40B773FA07031E04A92FEE070A0F744BC7/11/ja"
"再表2005/020183","特願2005-513320","2004/08/16","2005/03/03","先行車選択装置及び先行車選択方法","株式会社日立製作所","B60K41/00,322,B60K41/00,384,B60K41/00,390,B60K41/00,612@J,B60K41/00,612@K,B60R21/00,624@B,B60R21/00,624@D,B60R21/00,624@G,B60W30/16,B60W50/08,260,B60W50/16,G08G1/16@C,G08G1/16@E,B60R21/00,992","(57)【要約】
自車と前方車の進路を推定して、カーブ路進入及びカー<BR>ブ路脱出、車線変更時でも先行車を正しく選択すること<BR>を達成するために、自車の挙動を計測する自車挙動計測<BR>機能と、自車挙動計測機能で計測した自車の挙動に基づ<BR>いて自車の進路を推定する自車進路推定機能と、少なく<BR>とも１台の前方車の位置を計測する前方車位置計測機能<BR>とを備え、所定時間後の自車位置を推定し、推定した自<BR>車位置と前方車との距離が所定値以下であるとき、その<BR>前方車を先行車として選択するものであり、ある前方車<BR>を先行車として選択した場合、先行車を選択していない<BR>時より、距離の所定値を増加させることを特徴とする。
","WO2005/020183","","特許4120678","","再表2005/020183","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2005-020183/3A440053DF76B5EE291D42F1073DACA6256C990F552E1677BC71377EDA219651/19/ja"
"特表2007-501151","特願2006-522286","2004/07/28","2005/02/24","緊急制動プロセス中に車両の運転者を支援する方法及び装置","ダイムラー・アクチェンゲゼルシャフト","B60K41/00,364,B60K41/00,382,B60K41/00,390,B60K41/00,410,B60K41/00,430,B60R21/00,624@B,B60R21/00,624@C,B60R21/00,624@D,B60R21/00,624@E,B60R21/00,626@C,B60R21/00,626@E,B60R21/00,627,B60T7/12@C,B60T8/00@C,B60W30/08,190,B60W30/09,B60W40/02,B60W40/04,B60W50/08,260,B60W50/16,G08G1/16@C,B60R21/00,993","(57)【要約】
  本発明は、車両が、その走行方向の前方の検出領域内<BR>に位置する物体、特に先行車両との衝突を防止するため<BR>に、緊急制動中に車両の運転者を支援する方法及び装置<BR>に関する。本発明の方法によれば、所定の緊急制動条件<BR>が満たされた場合に、また運転者が緊急制動プロセスを<BR>行おうとしていることが検出された場合に、車両（５０<BR>）を減速するために設けられる制動手段が、運転者とは<BR>独立して起動され、緊急制動条件が満たされた場合に、<BR>緊急制動情報が車両（５０）の運転者に伝達される。本<BR>発明によれば、緊急制動条件が満たされないときでも、<BR>検出領域（５４）における現在の周囲状況又は交通状況<BR>に関する情報を車両（５０）の運転者に通知する情報が<BR>伝達され、予め規定された情報条件が満たされた場合に<BR>、運転者への前記情報が調整される。
","特表2007-501151","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2007-501151/A77A19944EBCC2F325C3E1BAC0EFB5863F29F79CCDD41E494862F661ECC873A5/11/ja"
