"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2020-199794","特願2019-106076","2019/06/06","2020/12/17","ステアリング装置","株式会社ＳＵＢＡＲＵ","B62D6/00,B60W30/02,B60W30/10,B60W40/08,B62D5/04,B62D101:00,B62D113:00,B62D119:00","(57)【要約】
【課題】車両の操舵に起因する乗員の頭部の振動を抑制<BR>したステアリング装置を提供する。
【解決手段】車両の操向輪Ｗを転舵する出力を発生する<BR>アクチュエータ７１と、操舵入力に応じてアクチュエー<BR>タを制御するアクチュエータ制御部８０とを備えるステ<BR>アリング装置１を、操舵入力から所定の周波数帯域の成<BR>分を低減又はカットするフィルタ処理を行うフィルタ処<BR>理部８１を備え、アクチュエータ制御部はフィルタ処理<BR>後の操舵入力に応じてアクチュエータを制御する構成と<BR>する。
【選択図】図５
","特開2020-199794","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-199794/8B0A3E4D29DA9724DA1D44F0BC57B1EE91C24F0E08CC9093E5CC559F2F6DEAA3/11/ja"
"特開2020-197952","特願2019-104020","2019/06/03","2020/12/10","状況認識推定システム及び運転支援システム","学校法人早稲田大学","G08G1/16@C,B60W50/14","(57)【要約】      （修正有）
【課題】所定の環境中を移動する対象者がその周囲に存<BR>在する認識対象物の状況を適切に認識しているか否かを<BR>推定する状況認識推定システム及び運転支援システムを<BR>提供する。
【解決手段】運転支援システム１０において、状況認識<BR>推定システム１１は、各種情報を取得する情報取得手段<BR>１４と、運転者の認識対象物の視認状況を把握する視認<BR>状況把握手段１５と、近い将来行われる運転タスクを特<BR>定するタスク特定手段１６と、状況認識について判定す<BR>る認識判定手段１７とを備えている。認識判定手段は、<BR>基準となる状況認識に対応する視線モデルが運転タスク<BR>毎に記憶され、視線データと視線モデルから、運転者が<BR>認識対象物を視認すべき各視認エリアにおいて認識対象<BR>物を視認するタイミングと、認識対象物を視認する視認<BR>時間とが適切か否かを判定する。
【選択図】図１
","特開2020-197952","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-197952/8A0D7450870125BBDB2A0830A8BD8830C044E53887221BBC178A37419A2F6201/11/ja"
"再表2020/241335","特願2021-522228","2020/05/18","2020/12/03","車両制御装置、車両制御方法及び車両制御システム","日立Ａｓｔｅｍｏ株式会社","B60W30/16,B60W50/10,G08G1/16@E","(57)【要約】
  車両の乗員によるスイッチ操作を直感的で分かり易く<BR>でき、乗員の意図をダイレクトに伝えて違和感を抑制で<BR>きる車両制御装置を提供する。
  車両制御装置は、入力された情報に基づいて、車両の<BR>目標車速と車両の前方を走行する先行車との目標車間の<BR>うち少なくともいずれか一方を変更するための演算を行<BR>うコントロール部を備える。このコントロール部は、入<BR>力された、先行車への追従に関する情報と、車両の乗員<BR>による調整部の操作の仕方に関する情報とに応じて目標<BR>車速と目標車間のうち少なくともいずれか一方を変更し<BR>、変更された目標車速又は目標車間になるように車両を<BR>制駆動する制駆動装置を制御するための制御指令を出力<BR>する。
","WO2020/241335","","","","再表2020/241335","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-241335/47D87737FFEC883BA95FF8D8735A198BFE2A1DB46B45A973B54D03D8BFB0B4E7/19/ja"
"再表2020/240767","特願2021-521682","2019/05/30","2020/12/03","自動運転システム","三菱電機株式会社","G08G1/09@F,B60W50/14,B60W60/00","(57)【要約】
自動運転の要否を選択する自動運転機能選択装置（８０<BR>）、機器状態情報を出力する車載無線通信装置（２０）<BR>、認証情報の利用可否情報を出力する認証情報入出力装<BR>置（３０）、車載無線通信装置（２０）と認証情報入出<BR>力装置（３０）の出力に基づいて、車載無線通信装置（<BR>２０）と認証情報入出力装置（３０）の利用可否状態情<BR>報、利用可否情報を出力する車載制御装置（１０）、利<BR>用可否状態情報に基づいて車内に物理的に利用可否の状<BR>態を通知する情報提供装置（７０）、および利用可否情<BR>報と自動運転機能選択装置（８０）で選択された自動運<BR>転の要否の情報に基づいて、自動運転の実行の可否を判<BR>断する自動走行制御装置（１００）を備えた。
","WO2020/240767","","特許7146082","","再表2020/240767","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-240767/BE7DFCC975894CE33576D8D3370DCC405E03195098469564634A13422E103302/19/ja"
"特開2020-194496","特願2019-101326","2019/05/30","2020/12/03","自動運転制御システム、自動運転制御装置、及びプログラム","株式会社豊田中央研究所","G08G1/16@A,B60W40/02,B60W50/14,G08G1/13,G08G1/09@F,B60W60/00","(57)【要約】
【課題】自動運転による走行の可否を走行経路上の情報<BR>を考慮して管理できる。
【解決手段】第一判断部が、自動運転車両から受信した<BR>前記自律系情報に基づいて、自動運転車両自体が自律し<BR>て自動運転することが可能であるか否かを判断する。第<BR>二判断部が、第一判断部で自動運転が可能であると判断<BR>した場合に、走行位置、及び、予め求められた走行経路<BR>に関するセンタ情報に基づいて、自動運転車両の走行経<BR>路において自動運転が可能であるか否かを判断する。許<BR>可決定部が、自動運転による走行を許可するか否かを決<BR>定する。
【選択図】図１
","特開2020-194496","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-194496/F3BB3150556E10FFFB0882F3CC2EEAA23DB2D3766008B76C5BA1D9989B812C6B/11/ja"
"特開2020-194455","特願2019-100729","2019/05/29","2020/12/03","自動運転装置、方法、及びプログラム","株式会社デンソー","G08G1/123@A,B60W30/06,B60W40/04,B60W30/08,B60W50/14,B60W60/00","(57)【要約】
【課題】自動運転車両への乗員の乗車及び自動運転車両<BR>からの乗員の降車の両場面を考慮し、適切な停車位置に<BR>停車する。
【解決手段】判定部３２が、車両５０の自動運転におい<BR>て設定された目的地周辺の状況を示す情報を取得し、取<BR>得した情報に基づいて、目的地を変更すべき事象が発生<BR>しているか否かを判定し、探索部３４が、判定部３２で<BR>目的地を変更すべき事象が発生していると判定された場<BR>合に、所定の条件を満たす新たな目的地を探索し、制御<BR>部３８が、探索部３４により探索された新たな目的地に<BR>停車するように車両の自動運転を制御する。
【選択図】図３
","特開2020-194455","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-194455/3499611428BA5CFD2B255B9FC1F75072528F8593A8B8A7582FC884A47D26023F/11/ja"
"特開2020-194349","特願2019-099566","2019/05/28","2020/12/03","車両の報知システム","株式会社デンソー","G08G1/16@C,B60W50/14,G08G1/0962","(57)【要約】
【課題】より適切な報知情報を報知対象者に伝えること<BR>が可能な車両の報知システムを提供する。
【解決手段】車両１０の報知システム３０は、車両１０<BR>の周辺情報を取得する通信装置３４、ミリ波レーダ装置<BR>３５、及び撮像装置３６と、車両１０の周辺情報に基づ<BR>いて複数の報知情報の優先度を設定するＡＣＣＥＣＵ３<BR>２と、ＡＣＣＥＣＵ３２により設定された優先度に基づ<BR>いて複数の報知情報を報知対象者に報知する報知装置３<BR>７と、を備える。
【選択図】図１
","特開2020-194349","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-194349/0796EB8C22D7E4BC375A9F4AB6462561809562DAAF51B2063EB711F3C47E1CED/11/ja"
"特開2020-194309","特願2019-098892","2019/05/27","2020/12/03","電子制御装置","日立オートモティブシステムズ株式会社","G08G1/16@C,B60W50/14,B60W30/08,B60W40/04,B60W40/105,B60W30/09","(57)【要約】      （修正有）
【課題】センサが検出できない潜在的な障害物も考慮し<BR>て危険な死角領域を算出できる電子制御装置を提供する<BR>。
【解決手段】車両システム１において、電子制御装置と<BR>しての走行制御装置３は、車両２に搭載され、車両に搭<BR>載される外界センサ群４の出力に基づき、車両の周辺に<BR>存在する障害物を特定する周辺障害物特定部１２と、周<BR>辺障害物特定部の検出範囲に含まれない死角領域を特定<BR>する死角領域特定部１３と、死角領域を、障害物が存在<BR>しうる危険死角領域と、障害物が存在しない安全死角領<BR>域と、に分類する領域判断部１４Ａと、前時刻に分類さ<BR>れた危険死角領域に前時刻に存在し得た潜在的な障害物<BR>である潜在障害物が現時刻に存在し得る領域である障害<BR>物存在領域を推定する障害物領域推定部１５と、を備え<BR>る。領域判断部は、死角領域特定部が特定した死角領域<BR>のうち、少なくとも障害物存在領域と重複する領域を危<BR>険死角領域と判断する。
【選択図】図１
","特開2020-194309","","特許7145815","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-194309/01E7F588E8B4BBF3AB504BBF5587E63B1689988FF21200B3180DCB91EAD7E6B2/11/ja"
"特開2020-192975","特願2020-081689","2020/05/07","2020/12/03","自動走行車両用インターロックシステム","リープヘル　マイニング　イクイップメント　カンパニー","B60W50/12,B60W40/08,B60W50/10","(57)【要約】      （修正有）
【課題】運転者を保護する車両用のインターロック回路<BR>機構を提供する。
【解決手段】車両制御システム６０は、車両を自動モー<BR>ド及び手動モードで操作するように構成されている。車<BR>両制御システム６０は、自動モードと手動モードとを切<BR>り換える第１選択スイッチ３０と、自動モードと手動モ<BR>ードとを切り換える第２選択スイッチ３１と、第１選択<BR>スイッチ３０と第２選択スイッチ３１とが異なるモード<BR>に切り換えられているときに、機械の推進力を停止させ<BR>るように構成されているインターロック回路７０と、を<BR>有する。
【選択図】図２
","特開2020-192975","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-192975/8A2423702D3FF2CFDF15AEA337956B02513EB37D9AB6B89B5B6079611011E0C7/11/ja"
"特開2020-192969","特願2019-192886","2019/10/23","2020/12/03","トラクション性能評価システム及び４輪駆動車","株式会社ジェイテクト","B60W30/02,300,B60K17/348@B,B60W40/06,B60W40/02,B60W50/14","(57)【要約】
【課題】車両のトラクション性能をより正確に評価する<BR>ことができるトラクション性能評価システム及び４輪駆<BR>動車を提供する。
【解決手段】トラクション性能評価システム１００は、<BR>自車両１が走行する路面の状況に影響を与える外乱要因<BR>に関する外部情報を取得する外部情報取得手段３１１と<BR>、車両の走行状態を示す走行情報に基づいてタイヤのス<BR>リップ率を算出するスリップ率算出手段３１３と、外部<BR>情報に応じた基準スリップ率とスリップ率算出手段３１<BR>３で算出されたスリップ率とに基づいて車両のトラクシ<BR>ョン性能を評価するトラクション性能評価手段６２３と<BR>、を備えている。
【選択図】図１
","特開2020-192969","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-192969/FA3695C64E786EC186343552C1CCCA78F9EABA82DBF8C3393681136CD754ADB4/11/ja"
"特開2020-192947","特願2019-101155","2019/05/30","2020/12/03","走行支援装置","株式会社オートネットワーク技術研究所,住友電気工業株式会社,住友電装株式会社","B60W30/09,B60W40/08,B60W50/10,G08G1/16@C","(57)【要約】
【課題】運転者が顔又は視線の向きに関して決められた<BR>動作を行わない場合に強制的に走行を制限することがで<BR>き、決められた動作を行う場合に走行制限を解除する技<BR>術を提供する。
【解決手段】走行支援装置１０は、車両１００に搭載さ<BR>れたブレーキ制御装置３０を制御する制御部２０と、運<BR>転者の顔の向き又は視線の向きを検出する向き検出部４<BR>０と、を備えている。制御部２０は、予め定められた開<BR>始条件が成立してから設定時間内に向き検出部４０によ<BR>って検出される顔の向き又は視線の向きが設定方向とな<BR>らない場合にブレーキ制御装置３０を走行制限状態とし<BR>、開始条件が成立してから設定時間内に向き検出部４０<BR>によって検出される顔の向き又は視線の向きが設定方向<BR>となった場合にブレーキ制御装置３０を解除状態とする<BR>ように制御する。
【選択図】図３
","特開2020-192947","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-192947/D572A200912F8CDB9193F930A9ED2ADB0696999A7DC9E1189A25DD621E6A0868/11/ja"
"特開2020-192917","特願2019-100370","2019/05/29","2020/12/03","車両制御装置、車両制御方法および車両制御システム","日立オートモティブシステムズ株式会社","B60W50/14,B60W50/16,B60W30/09,B60W30/10,G08G1/16@C","(57)【要約】
【課題】  運転者が自動緊急回避操舵の妨げとなるのを<BR>抑制できる車両制御装置、車両制御方法および車両制御<BR>システムを提供する。
【解決手段】  車両制御コントローラ4は、外界認識装<BR>置1により取得された車両の前方の障害物に関する情報<BR>を取得し、取得された障害物の位置と自車位置と、に基<BR>づいて、電動パワーステアリング装置8の制御によって<BR>障害物を回避する自動緊急回避操舵モードに移行する際<BR>に、運転者に対して、ステアリングホイールに触れぬよ<BR>う促すための報知をするように報知部15を制御する第１<BR>報知指令を出力する。
【選択図】  図１
","特開2020-192917","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-192917/D51558808767F4F78735C32B367945C3B570531A3C66EAE9F728151661EE6F02/11/ja"
"特開2020-192905","特願2019-099984","2019/05/29","2020/12/03","駐車支援装置および駐車支援方法","三菱電機株式会社","B60W50/14,B60R99/00,321,B60W30/06,G08G1/16@C","(57)【要約】
【課題】マーカーの検出不可による車両の駐車支援への<BR>影響を防ぐ駐車支援装置を得る。
【解決手段】カメラ部２０５により、駐車区画を定義す<BR>るために配置されたランドマークを撮影し、予めランド<BR>マーク位置記憶部２０７に記憶されたランドマークの位<BR>置を含むランドマーク地図情報に基づき、ランドマーク<BR>のカメラ映像から、ランドマーク位置検出部２０８が、<BR>ランドマークを認識してランドマークの位置を検出し、<BR>この検出したランドマークの位置に基づいて、駐車支援<BR>制御部２１１が、車両の駐車区画への駐車支援を行なう<BR>に当たって、ランドマーク位置検出部２０８によるカメ<BR>ラ映像からのランドマークの認識の可否を、ランドマー<BR>ク認識可否判定部２０６が判定し、判定結果を通知部２<BR>１０により、ドライバーまたは第三者に通知するように<BR>した。
【選択図】図３
","特開2020-192905","","特許6847156","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-192905/7B6A16442DFD75E3AEB68103E4A61E4D7CE353FEFE212D1B4467035411CDB417/11/ja"
"特開2020-192891","特願2019-099576","2019/05/28","2020/12/03","運転支援システム","トヨタ自動車株式会社","B60W50/14,B60W30/182,B60W40/04","(57)【要約】
【課題】複数のシーンと１対１で対応付けられた複数の<BR>制御モードを有する運転支援制御において、シーンが変<BR>化した場合の乗員の違和感を軽減すること。
【解決手段】運転支援制御は、複数のシーンと１対１で<BR>対応付けられた複数の制御モードを有する。複数のシー<BR>ン記述情報は、複数のシーンをそれぞれ定義する。運転<BR>支援システムは、複数のシーンのうち運転環境に対応す<BR>るシーンを対象シーンとして認識する。選択シーン記述<BR>情報は、対象シーンを定義し、また、対象シーンに対応<BR>付けられた選択制御モードの運転支援制御において用い<BR>られるパラメータを示す。対象シーンが第１シーンから<BR>第２シーンに変化する場合、運転支援システムは、選択<BR>シーン記述情報及び選択制御モードの切り替えを実行す<BR>る前に、車両の乗員に当該切り替えを通知する。
【選択図】図１３
","特開2020-192891","","特許7196766","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-192891/9DD36120FCA43A113F6C16B52657D898478FC9565C6EBE91D4D8BCEB5DB4E04C/11/ja"
"特開2020-192877","特願2019-099261","2019/05/28","2020/12/03","制御装置、制御方法、およびプログラム","本田技研工業株式会社","B60W50/10,B62D1/04,B62D6/00,G06F3/01,570,G06F3/0484,G08G1/16@C,B62D101:00,B62D111:00,B62D127:00,B62D137:00","(57)【要約】
【課題】各種機能に対する操作を安全且つ簡易な手法で<BR>実現することが可能な制御装置、制御方法、およびプロ<BR>グラムを提供すること。
【解決手段】制御装置は、複数の第１入力手段に対する<BR>入力があるか否かを判定する判定部と、前記判定部によ<BR>り、複数の前記第１入力手段の内、所定数の前記第１入<BR>力手段に対する入力があると判定された場合、前記第１<BR>入力手段とは異なる第２入力手段の入力機能を有効化す<BR>る制御部と、を備えるものである。
【選択図】図６
","特開2020-192877","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-192877/9410DA219B6CA79C91AF574C35C3B2587FB669F69D0789536DD8EC064C3967B0/11/ja"
