"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特表2019-525863","特願2018-565342","2017/06/09","2017/12/21","車両におけるアダプティブクルーズコントロールのための追い越し加速支援","ローベルト　ボツシユ　ゲゼルシヤフト　ミツト　ベシユレンクテル　ハフツング","B60W30/08,B60W50/10,B60W40/04,B60W30/14,G01S13/87,G01S15/93,G01S15/87,G01S15/931","(57)【要約】
  本発明は、自車両における追い越し加速支援を提供す<BR>るアダプティブクルーズコントロールシステム及び方法<BR>に関する。一実施形態においては、アダプティブクルー<BR>ズコントロールシステムは、超音波センサ、レーダセン<BR>サ、カメラ及び電子制御装置を備える。超音波センサ、<BR>レーダセンサ及びカメラは、隣接車線の視野内を検出す<BR>るように構成されている。追い越し要求を示す入力の受<BR>信に応じて、電子制御装置は、超音波センサから受信し<BR>た第１のデータに部分的に基づき、物体が隣接車線に位<BR>置している場合を特定するように構成されている。また<BR>、電子制御装置は、物体がレーダセンサ又はカメラの視<BR>野内に位置している場合に、物体の速度を特定するよう<BR>に構成されている。さらに、電子制御装置は、物体の速<BR>度に部分的に基づき、追い越し加速ブーストを決定し、<BR>当該追い越し加速ブーストを、自車両に適用するように<BR>構成されている。
","特表2019-525863","","特許6676789","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2019-525863/9746DDBD4B1738D14A222AF08BDE7A9D9BCA29D856C63800C5E687ED82E27605/11/ja"
"特開2017-224346","特願2017-161443","2017/08/24","2017/12/21","要通知情報提示装置、要通知情報提示方法及び要通知情報提示プログラム","ヤフー株式会社","G08G1/16@C,B60W50/14,B60W40/08,G08G1/0962,B60W60/00","(57)【要約】
【課題】コンテンツの利用を前提とした表示装置や車両<BR>に備わる装置以外の情報機器に危険通知などを行う場合<BR>の制御が潜在的に求められている。
【解決手段】上記課題を解決するために、車両の乗員に<BR>情報を提示することができる情報提示部と、車両の運行<BR>に関して情報提示部を介して乗員に通知すべき情報であ<BR>る要通知情報を取得する要通知情報取得部と、前記乗員<BR>の前記情報提示部に対する態様を人感センサ、視線セン<BR>サ、圧力センサ、カメラのいずれかによって判別する乗<BR>員態様判別部と、前記乗員態様判別部により判別された<BR>乗員の態様に応じてその乗員に要通知情報を提示するよ<BR>う情報提示部を制御する提示制御部と、を有し、前記情<BR>報提示部は、乗員が車両に持ち込んだ情報処理装置であ<BR>る要通知情報提示装置などを提供する。
【選択図】図２
","特開2017-224346","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2017-224346/D7D93F72E1839C568F64FB8EBFA104916A246A0AF52D9CEAC465FADA5B39519C/11/ja"
"特開2017-224266","特願2016-205496","2016/10/19","2017/12/21","タッチセンサ","三星ディスプレイ株式會社","G06F3/041,602,B60W50/10,G06F3/041,422,G06F3/0488,B60W60/00","(57)【要約】
【課題】本発明は、タッチセンサ及びこれを用いたタッ<BR>チ検知方法に関する。
【解決手段】本発明によるタッチセンサは、基板１１０<BR>と、上記基板上に備えられ、タッチの位置と圧力を検知<BR>する第１センサ１２０，１２３、１２５及び複数の第２<BR>センサ１３０，１３０－１、１３０－２と、を含み、上<BR>記第１センサは上記基板の一面の中央領域に位置し、上<BR>記複数の第２センサは上記第１センサを囲むように配置<BR>され、上記基板の中心Ｏから離れるほど上記複数の第２<BR>センサのそれぞれの幅は増加する。
【選択図】図１
","特開2017-224266","","特許6971554","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2017-224266/C06DB431C16A88CFC1E34D5B8B53BB5DE27133D4A75854C773637A2222E3933F/11/ja"
"特開2017-223591","特願2016-120120","2016/06/16","2017/12/21","経路探索方法、及び経路探索装置","株式会社デンソー","G01C21/34,B60W40/08,A61B5/18,G08G1/00@X,G08G1/16@F,B60W60/00","(57)【要約】
【課題】自動運転機能によって走行する自動運転車両で<BR>の搭乗者の車酔いを精度良く回避可能な経路探索方法等<BR>の提供。
【解決手段】自動運転車両ＡＰＣの走行経路を探索する<BR>経路探索方法は、センタ処理装置７０のセンタ制御部７<BR>０ａの処理により実行される。センタ制御部７０ａは、<BR>複数の自動運転車両ＡＰＣから、搭乗者に車酔いが発生<BR>した地点又は区間を示す車酔いエリア情報と、自動運転<BR>車両ＡＰＣの車種を識別する車種識別情報とを取得する<BR>。そして、車酔いエリア情報を車種識別情報と関連付け<BR>て、車酔い地点ＤＢ７８を更新する。センタ制御部７０<BR>ａは、探索要求車両ＳＲＣから走行経路の探索要求を受<BR>けると、探索要求車両ＳＲＣの車種に対応した車酔いエ<BR>リア情報を車酔い地点ＤＢ７８から取得し、車酔いエリ<BR>アを回避するように走行経路を生成する。こうして生成<BR>された走行経路が探索要求車両ＳＲＣに提供される。
【選択図】図１
","特開2017-223591","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2017-223591/C7712B4E048FEF6C187307E93F654BCA3ABCC440FDBB8460F9B1FA15C2B8AEA5/11/ja"
"特開2017-222357","特願2017-157931","2017/08/18","2017/12/21","車両牽引制御","ジャガー　ランド　ローバー　リミテッド","B60W30/02,300,B60W10/00,120,B60W40/068,B60W40/105,B60W50/10,B60W40/107,B60W50/14,B60W30/182,B60T7/12@A","(57)【要約】      （修正有）
【課題】走行路面上で移動している車両を設定し、およ<BR>び／または走行路面上の車両の移動を維持する方法を提<BR>供する。
【解決手段】方法は、車両が静止状態に維持されるよう<BR>に、制動トルクおよび駆動トルクを１つまたはそれ以上<BR>の車輪に供給するように指令するステップＳ１０１と、<BR>制動トルクを供給し続けながら、静止状態から移動を開<BR>始させるステップＳ１１７とを有する。またストラテジ<BR>は、低摩擦走行路面上にある車両の移動を維持するため<BR>に実行してもよい。車両移動の維持を容易にするために<BR>、車両ドライバは、アクセルペダル位置等の制御入力を<BR>変更するように指示されるＳ１０７。
【選択図】図６
","特開2017-222357","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2017-222357/CABE23B21762C3D2E6394F237523D35889DC6CC2E04EFC2870BDF4B1B80FCF93/11/ja"
"特開2017-222322","特願2016-120811","2016/06/17","2017/12/21","走行支援装置","株式会社デンソー","B60W30/10,B62D101:00,B62D6/00,B60T8/17@D,G08G1/16@C,B62D103:00,B60W10/00,132,B60T8/172@B,B62D111:00,B60W10/20,B62D137:00,B60W10/18,B60W50/08,B60W40/068,B60W40/08","(57)【要約】
【課題】走行路からの逸脱を回避する適切な逸脱回避制<BR>御を実行する技術を提供する。
【解決手段】走行支援装置２０の走行路認識部２２は車<BR>両が走行する走行路を認識する。走行状態取得部２６は<BR>車両の走行状態を取得する。逸脱判定部２８は、走行路<BR>の認識結果と車両の走行状態とに基づいて、走行路から<BR>車両が逸脱するか否かを判定する。方式決定部３０は、<BR>走行路からの逸脱を回避する回避方式として、車両に対<BR>する操舵制御または制動制御のいずれかを実行する方式<BR>、または操舵制御と制動制御との両方を実行する方式、<BR>または操舵制御または制動制御のいずれかを実行する期<BR>間と操舵制御と制動制御との両方を実行する期間とを設<BR>定する方式のいずれを実行するかを、認識結果と走行状<BR>態とに基づいて決定する。走行制御部３４は、回避方式<BR>に応じて逸脱回避制御を実行するときの操舵制御の操舵<BR>量と制動制御の制動量とを認識結果と走行状態とに基づ<BR>いて設定する。
【選択図】図１
","特開2017-222322","","特許6808992","拒絶2020-011953","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2017-222322/4D72D333597D5598B368607E8C31875C1C1D301A8E77CEF12822B663EC597AAB/11/ja"
"特開2017-222312","特願2016-120555","2016/06/17","2017/12/21","駐車支援装置","三菱電機株式会社","B60W30/06,B62D101:00,B60R21/00,628@D,B62D6/00,G08G1/00@X,G05D1/02@W,B62D113:00,B60W50/14,G08G1/16@C,B62D137:00,B60R21/00,992,B60R21/00,993,B60R99/00,320,B60R99/00,322,B60R99/00,330,B60R99/00,340,B60R99/00,351","(57)【要約】
【課題】悪路においても正常な誘導経路の演算ができ、<BR>以て駐車支援を継続可能な駐車支援装置を提供する。
【解決手段】駐車支援開始時の自車の位置及び姿勢を基<BR>準軸として現在の自車の位置及び姿勢を推定し、現在の<BR>自車の位置及び姿勢と基準軸に基づき、障害車両の位置<BR>及び姿勢から実駐車スペースを演算し、検出された路面<BR>状態に対応して障害車両の位置及び姿勢を補正し、自車<BR>の位置及び姿勢と、補正された障害車両の位置及び姿勢<BR>とに基づいて自車が実駐車スペースに駐車可能な目標誘<BR>導経路を演算する。
【選択図】図１
","特開2017-222312","","特許6289546","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2017-222312/A350F82AB1738A2F68FCBDBD60A13E40F902F0B79123CC2E2FE3E066244F9DF0/11/ja"
"特開2017-222308","特願2016-120444","2016/06/17","2017/12/21","車両のメータ表示制御方法とメータ表示制御装置","日産自動車株式会社","B60K35/00@Z,B60W20/20,B60W30/182,B60L11/14,B60K6/48,B60W50/14,B60L3/00@N,B60K6/387,B60W50/10,B60W10/06,900,B60W10/08,900,B60L50/16,B60L50/61","(57)【要約】
【課題】エンジンの燃料消費を抑える第２運転モードへ<BR>移行できないとき、システム条件によるメータ表示を優<BR>先することで、ドライバーへ与える違和感を防止するこ<BR>と。
【解決手段】運転モードとして、「EV通常モード（第１<BR>運転モード）」と、「EV通常モード」よりもエンジンの<BR>燃料消費を抑える「EV拡大モード（第２運転モード）」<BR>と、を有するハイブリッド車両のメータ表示制御方法で<BR>ある。「EV拡大モード」を許可できない条件を、ドライ<BR>バー操作による対応行動によって解消されるドライバー<BR>条件と、ドライバー操作による対応行動を取っても解消<BR>されないシステム条件と、に分ける。「EV通常モード」<BR>から「EV拡大モード」へ移行できない理由をメータ表示<BR>するとき、システム条件によるメータ表示を、ドライバ<BR>ー条件によるメータ表示よりも優先して表示する。
【選択図】図２
","特開2017-222308","","特許6729039","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2017-222308/A7575DFAF0BF80C4D5E5A354030FA41982B0192F2A8EDFBC70E5D7F0777B8D44/11/ja"
"特開2017-222271","特願2016-119136","2016/06/15","2017/12/21","車両用表示制御装置","株式会社デンソー","B60R11/02@C,G01C21/36,B60R16/02,640@Z,B60W50/08,B60K35/00@A,B60K35/00@Z,G08G1/00@X,B60W60/00","(57)【要約】
【課題】運転席乗員の利便性を維持しつつ、かつ、運転<BR>席乗員が車両前方の交通状況を認識できない方向に顔を<BR>向けることを抑制可能な情報提供装置を提供する。
【解決手段】車載システム１は、運転席の斜め前方も含<BR>む前方領域に配置されたディスプレイ１５の表示画面を<BR>制御するＨＣＵ１０と、自動運転機能を提供する車両制<BR>御ＥＣＵ１２と、運転席の顔向き等を検出するＤＳＭ１<BR>３と、携帯端末３と通信するための近距離通信部１７と<BR>を備える。ＨＣＵ１０は、車両の運転モードが自動運転<BR>モードとなっている場合、ＤＳＭ１３の検出結果に基づ<BR>いて運転席乗員がサブタスクを実行しているか否かを判<BR>定する。サブタスクを実行していると判定した場合には<BR>、サブタスクに対応する画面をディスプレイ１５に表示<BR>する。
【選択図】図１
","特開2017-222271","","特許6819086","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2017-222271/C0CA3866737B07779BAED5F1FFC343E145DD14AE6892D7562C2FB04D03397FEE/11/ja"
"再表2017/213064","特願2018-522464","2017/06/05","2017/12/14","車両制御システム、車両制御方法およびプログラム","日本電気株式会社","B60W50/08,G05B23/02@G,B60W40/105,B60W40/107,G08G1/00@D,B60W60/00","(57)【要約】
  車両制御システムは、車両の走行に関して、環境や利<BR>用者の特徴を反映させた制御を、学習時間の増加を抑え<BR>ながら行うことができるように、車両の走行に関わる属<BR>性を含むデータを蓄積する蓄積手段から選択された前記<BR>属性を用いて、前記データに含まれる走行特性を類型化<BR>する類型化手段と、前記類型化手段による類型化の結果<BR>である類型ごとに、前記走行特性を表すモデルを学習す<BR>る学習手段と、制御対象の車両の走行時の前記属性の値<BR>に対応する前記類型の前記学習されたモデルにより、前<BR>記走行の制御内容を決定する制御内容決定手段とを備え<BR>る。
","WO2017/213064","","","","再表2017/213064","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2017-213064/AFF4CF0E888FBF5F67288144A81C92ECADCDEF4D067A1AFAD9BD513A3D0B2054/19/ja"
"特開2017-220171","特願2016-116480","2016/06/10","2017/12/14","安全運転支援装置及び安全運転支援プログラム","株式会社デンソー","G08G1/16@F,B60R16/02,640@K,B60W40/08","(57)【要約】
【課題】今後の運転操作をどのように改善すれば良いか<BR>をドライバに適切に判断させる。
【解決手段】安全運転支援装置２は、ドライバの運転操<BR>作に応じた自車両の実際の動作に関する情報を実動作情<BR>報として取得する実動作情報取得部１１ａと、自車両の<BR>走行シーンを判定する走行シーン判定部１１ｂと、自車<BR>両の走行シーンを用い、自車両の理想動作に関する情報<BR>を理想動作情報として算出する理想動作情報算出部１１<BR>ｄと、実動作情報の推移と理想動作情報の推移とを同じ<BR>時間軸上で示す推移情報を情報提示部１０に提示する提<BR>示制御部１１ｆと、を備える。
【選択図】図１
","特開2017-220171","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2017-220171/8AF78E4389628291B6CA30935A81D0AB7953C06446686264D031742BB58C7E0E/11/ja"
"特開2017-220166","特願2016-116450","2016/06/10","2017/12/14","車両制御システム","トヨタ自動車株式会社","G08G1/00@D,B60W40/09","(57)【要約】      （修正有）
【課題】複数の運転支援制御を適切に実行する。
【解決手段】車両制御システムは、車両操作に関する複<BR>数種類の情報を含む車両データを車両毎に記憶する走行<BR>履歴データベース３２０と、複数車両の車両データを運<BR>転特性が互いに似たグループにグループ分けをする運転<BR>特性指標導出部３３０と、自車両の走行履歴から、自車<BR>両がグループのいずれに属するかを特定する運転特性分<BR>類部２５０と、運転特性分類部が特定したグループの中<BR>から、車両データを用いて評価可能な所定の評価項目に<BR>関する評価が、自車両よりも高い車両の車両データを抽<BR>出する抽出手段と、自車両の走行態様を、抽出手段が抽<BR>出した車両データが示す車両操作に基づいて行われる走<BR>行態様に近づけるように制御する駆動系制御装置２８０<BR>とを備える。
【選択図】図１
","特開2017-220166","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2017-220166/7C20D7C40FA2FDB2F23CC6ECFB7CEA1387DA768F29914DA9A7C4FDFF9038930E/11/ja"
"特開2017-220096","特願2016-115312","2016/06/09","2017/12/14","車両用運転支援システム","株式会社デンソー","G08G1/16@C,B60W40/09,G08G1/16@F","(57)【要約】
【課題】個々のドライバに応じた適切な運転支援の実行<BR>を可能とする。
【解決手段】制御部２の支援決定部５は、運転支援を行<BR>うにあたり、ドライバ特性推定部３の評価したドライバ<BR>特性に応じた運転支援の内容を決定すると共にドライバ<BR>状態推定部４の推定に基づきドライバの意識状態を適正<BR>に維持、改善させるように支援内容を決定する。ドライ<BR>バ特性推定部３は、ドライバの特性を評価する評価軸（<BR>属性）として、ドライバの運転能力と車両信頼度との２<BR>つの軸を採用する。ドライバの運転能力の評価は、走行<BR>時の車両の挙動に基づいて行う。車両信頼度の評価は、<BR>車両操作に関するドライバの反応時間及び正確性に基づ<BR>いて行う。
【選択図】図１
","特開2017-220096","","特許6579043","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2017-220096/36D277121651F9EB43785F45DA6D8A35F342DB9E49185F0E1193E58EA4DFE09C/11/ja"
