"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2021-079734","特願2019-206434","2019/11/14","2021/05/27","モータサイクルの動作の制御装置及び制御方法","ロベルト・ボッシュ・ゲゼルシャフト・ミト・ベシュレンクテル・ハフツング","B60W50/16,B60W30/16,B60W30/095,B60W40/107,B60W50/10,B60W40/02,B62J3/00@F,B62J3/00@Z","(57)【要約】      （修正有）
【課題】モータサイクルにおけるアダプティブクルーズ<BR>動作の安全性を向上することができる制御装置及び制御<BR>方法を提供する。
【解決手段】周囲環境検出装置１１が搭載されたモータ<BR>サイクルの動作の制御装置２０であって、アダプティブ<BR>クルーズ動作実行部が、アダプティブクルーズ動作にお<BR>いてモータサイクルに生じさせる減速度を、上限値以下<BR>に又は上限値よりも低く制御し、アダプティブクルーズ<BR>動作の実行中に、その上限値に基づいてモータサイクル<BR>に生じる衝突可能性を判定し、衝突可能性が高いと判定<BR>された場合に、モータサイクルのライダーの触覚器に作<BR>用する警告動作を実行する。
【選択図】図１
","特開2021-079734","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-079734/8C782B09C4BDFA51709C5A94796896DF7F6A7AE1BEF3C01C258D92F39E308966/11/ja"
"特開2021-079716","特願2019-205973","2019/11/14","2021/05/27","標示制御装置、車両及びプログラム","本田技研工業株式会社","B60K35/00@A,B60W40/06,B60W40/08,B60L3/00@N,B60L53/36,B60L53/12,B60L53/38,B60L5/00@B,H02J50/12,H02J50/90,H02J7/00@P,H02J7/00,301@D,H02J50/40,B60W50/14","(57)【要約】
【課題】道路上の電力伝送装置と車両４０との間の位置<BR>ずれを運転者が目視で分かり易い態様で提示することが<BR>望まれる。
【解決手段】標示制御装置は、道路に設けられた電力伝<BR>送装置との間で走行中に非接触で電力伝送を行う車両４<BR>０の運転者への標示を制御する。標示制御装置は、電力<BR>伝送装置と予め定められた位置関係にある基準物体が運<BR>転者から見えるべき位置を示す標示を行わせる標示制御<BR>部を備える。プログラムは、コンピュータを、上記の標<BR>示制御装置として機能させる。
【選択図】図３
","特開2021-079716","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-079716/776A6C7750C0A024A352F02AE372203EF76A9F1B7D5C2E26132858D80BB51B76/11/ja"
"特開2021-079714","特願2019-205884","2019/11/14","2021/05/27","車両制御システム","三菱電機株式会社","B60W30/14,B60W50/04,G08G1/09@H,B60W50/08","(57)【要約】
【課題】各車両が他車両の運転意図に基づいて自車両の<BR>運転制御を行うことができる、車両制御システムを提供<BR>する。
【解決手段】車両制御装置１０は、自車両としての第１<BR>の車両１ａの運転意図を含む第１の情報を中継装置２０<BR>に送信する送信部１３と、他車両としての第２の車両１<BR>ｂの運転意図を含む第２の情報を中継装置２０から受信<BR>する受信部１４と、受信部によって受信された第２の情<BR>報に基づいて、第１の車両１ａの運転制御を行う制御部<BR>１１とを有している。
【選択図】図２
","特開2021-079714","","特許6942774","拒絶2021-009244","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-079714/63FA1FB3179C6AC879434BE9082CB648CDB2EDB0EB2F2B9B5957351133F6D45A/11/ja"
"特表2022-550622","特願2022-527942","2020/10/15","2021/05/20","自律走行車の安全性が確保される遠隔運転","ニッサン　ノース　アメリカ，インク","B60W10/00,G08G1/09@V,B60W30/14,B60W60/00,B60W50/14,G05D1/00@B","(57)【要約】
交通ネットワークを移動するための装置は、交通ネット<BR>ワークを介したルート援助のための開始位置に関する地<BR>理的領域、及び開始位置における仮想車両を含む表示を<BR>生成するステップと、仮想車両を用いてルート援助のた<BR>めの仮想経路を形成するステップとを含む方法を実行す<BR>る。仮想経路は、自律車両（ＡＶ）が開始位置にいる間<BR>に仮想車両を開始位置から前進させることによって得ら<BR>れる第１の部分と、仮想車両が開始位置から出発した後<BR>に、ルート援助の停止地点又は終了地点へと地理的領域<BR>を通る仮想車両から外挿することによって得られる第２<BR>の部分とを含む。仮想経路に沿った点は、仮想車両が地<BR>理的領域を前進する間、ＡＶの軌道プランナに継続的に<BR>送信され、軌道プランナは、仮想経路に適合するＡＶの<BR>ためのルートを生成する。
","特表2022-550622","","特許7194867","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2022-550622/DCAF5344B077C9571D61DE655BB6D30437D947B14F6748C8B5BDF687F4B66D8A/11/ja"
"特開2021-077316","特願2020-025763","2020/02/19","2021/05/20","情報取得システムおよび情報取得プログラム","アイシン・エィ・ダブリュ株式会社,株式会社アイシン","G08G1/16@D,G08G1/09@S,G01C21/36,B60W50/14,B60W40/06,B60W40/105","(57)【要約】
【課題】加減速によって車両の現在車速が到達するべき<BR>車速の値についての情報である推奨車速を取得する。
【解決手段】車両の進行方向の前方に前記車両の現在地<BR>点から既定距離の範囲内に目標地点が存在するか否か判<BR>定する目標地点判定部と、前記目標地点が存在する場合<BR>、前記目標地点に対応づけられた目標車速を取得する目<BR>標車速取得部と、前記目標地点において前記目標車速で<BR>走行するために前記現在地点において推奨される車速で<BR>ある推奨車速を取得する推奨車速取得部と、を備える情<BR>報取得システムが構成される。
【選択図】図１
","特開2021-077316","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-077316/2C280F038AF58C01FCE87258D9E9C2D705C143689707574860C11253A25DB1FA/11/ja"
"特開2021-077141","特願2019-203792","2019/11/11","2021/05/20","車両制御装置及び運転者状態判定方法","マツダ株式会社","G08G1/16@F,B60W40/08","(57)【要約】      （修正有）
【課題】運転者の異常対応をより適切に行う車両制御装<BR>置及び運転者状態判定方法を提供する。
【解決手段】車両制御装置は、運転者の注視点を検出す<BR>る注視点検出部３０２と、車両前側を撮影する前カメラ<BR>２１ａから画像データを受信し、注視点検出部３０２で<BR>検出された運転者の注視点が、上記の画像データに基づ<BR>くサリエンシーの高い領域を見る傾向が所定の第１基準<BR>よりも高いときに、運転者の異常に対応する動作を行う<BR>制御部とを備える。制御部は、上記の画像データに基づ<BR>いて推定される危険度が所定の第２基準よりも高くかつ<BR>運転者の注視点のサリエンシーが第１基準よりも低い第<BR>３基準以下の場合において、注視点に基づくサッケード<BR>の振幅が所定の第４基準より小さいときにも運転者の異<BR>常に対応する動作を行う。
【選択図】図４
","特開2021-077141","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-077141/D609FBA107C4B65A98EEADABF3FAC855E58822E358C5710F064075E257427D48/11/ja"
"特開2021-077140","特願2019-203790","2019/11/11","2021/05/20","車両制御装置及び運転者状態判定方法","マツダ株式会社","G08G1/16@F,B60W40/08,A61B5/18,G08G1/09@V","(57)【要約】      （修正有）
【課題】運転者の異常対応をより適切に行う車両制御装<BR>置及び運転者状態判定方法を提供する。
【解決手段】車両制御システムにおいて、車両制御部の<BR>運転者状態検出部３００は、車両の運転者の注視点を検<BR>出する注視点検出部３０２と、車両前側の環境情報を取<BR>得する前カメラ２１ａから画像データを受信し、該画像<BR>データに基づいた高サリエンシー領域の広がりと注視点<BR>検出部３０２で検出された運転者のサッケードの振幅と<BR>の間の相関度が所定の第１基準よりも高い場合において<BR>、注視点検出部３０２で検出された運転者の注視点がサ<BR>リエンシーの高い領域を見る傾向が所定の第２基準より<BR>も高いときに、運転者の異常に対応する動作を行う。
【選択図】図４
","特開2021-077140","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-077140/834B3A2DB6BA2B9AC31E0773C65B43F2B0B03F3AEF8124348ACF33857986FC97/11/ja"
"特開2021-077139","特願2019-203788","2019/11/11","2021/05/20","運転者状態推定装置","マツダ株式会社","G08G1/16@F,B60K28/06@Z,B60W40/08,B60W40/02,A61B5/00@G,A61B3/113,G06T7/20,300@B,G06T7/00,650","(57)【要約】      （修正有）
【課題】車両走行時における運転者の状態を推定する精<BR>度を向上させる運転者状態推定装置を提供する。
【解決手段】運転者状態推定装置２０は、カメラ１００<BR>により撮影された画像に対して、フロントピラートリム<BR>を示す画像を合成して、合成画像データを出力する画像<BR>処理部５２と、合成画像データに示された物標に対して<BR>、運転者の視線の惹きつけやすさを示す誘目度を算出し<BR>て、誘目度マップを生成する誘目度算出部５３と、運転<BR>者の視線方向及び誘目度マップに基づいて、運転者の状<BR>態を推定する推定部５４とを備える。誘目度算出部は、<BR>誘目度を算出するときには、フロントピラートリムの鉛<BR>直方向に対する傾斜角度を考慮して、フロントピラート<BR>リムの近傍領域の誘目度を算出する。
【選択図】図３
","特開2021-077139","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-077139/289B73F0119B67F10A822569BB325009E8E62FD180B7CA388158D2B208FA4025/11/ja"
"特開2021-077138","特願2019-203785","2019/11/11","2021/05/20","運転者状態推定装置","マツダ株式会社","G08G1/16@F,B60K28/06@Z,B60W40/08,B60W40/02,A61B5/00@G,A61B3/113,G06T7/20,300@B,G06T7/00,650","(57)【要約】      （修正有）
【課題】車両走行時における運転者の状態を推定する精<BR>度を向上させる運転者状態推定装置を提供する。
【解決手段】運転者状態推定装置２０は、運転者の視線<BR>方向を検知する視線検知装置としてのカメラ１００、コ<BR>ントローラ５０と、カメラにより撮影された画像に対し<BR>て画像処理を行って、画像データを出力する画像処理部<BR>５２と、画像データに基づいて、車両前側の物標に対し<BR>て、運転者の視線の惹きつけやすさを示す誘目度を算出<BR>して、誘目度マップを生成する誘目度算出部５３と、視<BR>線検知装置が検知した運転者の視線方向及び誘目度マッ<BR>プに基づいて、運転者の状態を推定する推定部５４とを<BR>備える。誘目度算出部は、車両の走行時に運転者の視界<BR>領域に入る車両構成部材を考慮して誘目度を算出する。
【選択図】図３
","特開2021-077138","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-077138/D7A5778A7DE997E554384DD916F66804C083D4D22A155DECB1DF8B31F0E550BC/11/ja"
"特開2021-077137","特願2019-203784","2019/11/11","2021/05/20","運転者状態推定装置","マツダ株式会社","G08G1/16@F,B60K35/00@A,B60W40/08,G06T7/00,660@A,G06T7/70@Z,B60W50/14,G06T7/00,650","(57)【要約】      （修正有）
【課題】外部環境の変化が少ない場所であっても、車両<BR>走行時における運転者の状態を推定する精度を出来る限<BR>り高くする運転者状態推定装置を提供する。
【解決手段】運転者状態推定装置２０は、運転者の視線<BR>方向を検知する視線検知装置（車室内カメラ１０１及び<BR>視線算出部５３）と、車両の走行時における運転者の視<BR>線領域に、車両の走行シーンに応じた特定表示を行う表<BR>示装置（ヘッドアップディスプレイ１０及び表示制御部<BR>５２）と、運転者の視線方向が、表示装置が前記特定表<BR>示を表示してから、閾値時間以内に特定表示に向かなか<BR>ったときに、運転者に異常が生じていると推定する推定<BR>部５６と、特定表示を表示する位置に応じて閾値時間を<BR>設定する閾値設定部５７とを備える。
【選択図】図３
","特開2021-077137","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-077137/527882D4768464432B77C792FEDA4C60C9617A0682089F2F39F86B11B97FC283/11/ja"
"特開2021-077136","特願2019-203767","2019/11/11","2021/05/20","運転者状態検出装置","マツダ株式会社","G08G1/16@F,B60R11/04,B60W40/08,B60W40/02","(57)【要約】
【課題】運転者の異常の検出精度を向上させる。
【解決手段】サッケード検出部（301）は、車両の運転<BR>者のサッケードを検出する。注意度検出部（302）は、<BR>車両の外部環境における注意度を検出する。異常検出部<BR>（303）は、注意度検出部（302）により検出された注意<BR>度と、サッケード検出部（301）により検出された運転<BR>者のサッケードの振幅（ds）または頻度（fs）とに基づ<BR>いて、運転者の異常を検出する。
【選択図】図１３
","特開2021-077136","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-077136/EF96E5D2957115A8F8FFB0CBE47B4D4FFA4886144578803A3499B678E48AB39C/11/ja"
"特開2021-077135","特願2019-203766","2019/11/11","2021/05/20","車両制御装置および運転者状態判定方法","マツダ株式会社","G08G1/16@F,B60W40/08,B60W50/14,G08B21/02,A61B5/18,A61B5/16,130,G06T7/00,660@A,G06T7/00,650@Z,G06T7/00,650","(57)【要約】      （修正有）
【課題】運転者の異常の種類に応じた動作を適切に行う<BR>車両制御装置及び運転者状態判定方法を提供する。
【解決手段】車両制御システムの車両制御装置において<BR>、運転者挙動認識部に含まれる運転者状態検出部３００<BR>の注意機能検出部３０１は、車両の外部環境におけるサ<BR>リエンシーの分布と運転者の視線移動とに基づいて、運<BR>転者の注意機能の状態を検出する。眼球運動検出部３０<BR>３は、運転者の眼球運動の状態を検出する。車両制御部<BR>３５は、注意機能検出部による検出結果と、眼球運動検<BR>出部による検出結果とに基づいて、運転者の異常の種類<BR>に応じた動作を行う。
【選択図】図３
","特開2021-077135","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-077135/AC630AF0748B3F8BEC56B9669D830BB526D416E580A41FDE5CFC28D30FE4AAC4/11/ja"
"特開2021-077134","特願2019-203765","2019/11/11","2021/05/20","車両制御装置および運転者状態判定方法","マツダ株式会社","G08G1/16@F,B60W40/08,B60W50/14,G08B21/02,A61B5/18,A61B5/16,130,G06T7/00,650@Z,G06T7/00,660@A,G06T7/00,650","(57)【要約】      （修正有）
【課題】運転者の異常の種類に応じた動作を適切に行う<BR>車載制御装置及び運転者状態判定方法を提供する。
【解決手段】車両制御システムの車両制御装置において<BR>、運転者挙動認識部に含まれる運転者状態検出部３００<BR>の注意機能検出部３０１は、車両の外部環境におけるサ<BR>リエンシーの分布と運転者の視線移動とに基づいて、車<BR>両の運転者の注意機能の状態を検出する。自律神経検出<BR>部３０２は、運転者の自律神経の状態を検出する。車両<BR>制御部３５は、注意機能検出部による検出結果と、自律<BR>神経検出部による検出結果とに基づいて、運転者の異常<BR>の種類に応じた動作を行う。
【選択図】図３
","特開2021-077134","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-077134/369DD167BFB4BAA06A7C5637FF4F50765616B179D24FDEEE9B10F6979169D402/11/ja"
"特開2021-077130","特願2019-203730","2019/11/11","2021/05/20","運転者状態推定装置および運転者状態推定方法","マツダ株式会社","G08G1/16@F,B60W40/08,G06T7/00,660@A,G06T7/00,650@Z,G06T7/00,650","(57)【要約】      （修正有）
【課題】車両走行時における運転者の状態を推定する精<BR>度を向上させる運転者状態推定装置及び運転者状態推定<BR>方法を提供する。
【解決手段】運転者状態推定装置は、雨天走行などにお<BR>いてワイパーが作動したときＳ２０１、運転者の視線方<BR>向を示す検知する視線検知装置の出力データと、ワイパ<BR>ーの払拭タイミングを示すデータとを取得するＳ２０２<BR>。視線検知装置の出力データから、運転者の視線移動幅<BR>の変化を検出するＳ２０３。運転者の視線移動幅の変化<BR>とワイパーの払拭タイミングとを用いて、運転者の状態<BR>を推定するＳ２０４、Ｓ２０５、Ｓ２０６。
【選択図】図１２
","特開2021-077130","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-077130/63969AD5C3B9D5A438F619BF938FA0DED1D8192E692DE1C0649A8A642C409098/11/ja"
