"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","文献URL"
"特開2021-096784","特願2019-229448","2019/12/19","2021/06/24","ドライバー状態推定装置","矢崎エナジーシステム株式会社","G08G1/16@F,G06T7/70@B,G06T7/00,660@A,G06T7/00,650","(57)【要約】
【課題】ドライバーの眠気レベルを正確に推定できるド<BR>ライバー状態推定装置を提供する。
【解決手段】ドライバー状態推定装置１０は、カメラ１<BR>１及び眠気レベル判定部２０を備える。カメラ１１は、<BR>少なくともドライバーの顔を撮影した画像を逐次取得す<BR>る。眠気レベル判定部２０は、画像における、ドライバ<BR>ーの、顔位置及び開眼度の少なくとも一の変化に基づい<BR>て、眠気レベルを判定する。また、眠気レベル判定部２<BR>０は、この判定において眠気レベルが変化なしと判定さ<BR>れた場合に、画像からドライバーの安全確認行為を検出<BR>し、安全確認行為の時系列変化に基づいて、眠気レベル<BR>を判定する。
【選択図】図１
","特開2021-096784","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-096784/5ADFC949753A7AAF7C25BFCBA2619559D7D1837B05AA92B058AAAC87299D0B7E/11/ja"
"特開2021-093033","特願2019-223994","2019/12/11","2021/06/17","運転意識推定装置","トヨタ自動車株式会社","G08G1/16@F,B60W40/08,B60W40/02,B60W50/14,G06T7/00,660@A,G06T7/00,650","(57)【要約】
【課題】運転構え度を精度よく算出することが可能な運<BR>転意識推定装置を提供する。
【解決手段】運転意識推定装置１００は、自車両５０の<BR>ドライバの状態を推定するドライバ状態推定部１１と、<BR>自車両５０の走行状態、自車両５０の周囲の走行環境、<BR>及びドライバの反応の少なくとも何れかに基づいてドラ<BR>イバの手動運転能力を推定する手動運転能力推定部１２<BR>と、ドライバの状態及びドライバの手動運転能力に基づ<BR>いてドライバの運転意識に関する運転構え度を算出する<BR>運転構え度算出部１３と、を備える。
【選択図】図１
","特開2021-093033","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-093033/1AF6508B07A9AD15F2656219633BF2AE432A30FE4FB64747813B39E1C091AFD0/11/ja"
"特開2021-089652","特願2019-220418","2019/12/05","2021/06/10","ドライバモニタ、ドライバ状態推定方法およびプログラム","株式会社ＪＶＣケンウッド","G08G1/16@F","(57)【要約】
【課題】移動体の運転者の体調に関する状態を推定する<BR>。
【解決手段】ドライバモニタ１０は、移動体の運転者を<BR>撮像した画像を取得する画像取得部１２と、画像取得部<BR>１２が取得する画像に含まれる運転者の顔および手を認<BR>識する画像認識部１８と、画像認識部１８により認識さ<BR>れた運転者の顔と手の位置関係に基づいて、運転者の体<BR>調に関する状態を推定する状態推定部２２と、を備える<BR>。状態推定部２２は、運転者の鼻、口、目または目の下<BR>の位置に運転者の手が重なる状態の継続時間または発生<BR>頻度に基づいて、運転者の体調に関する状態を推定して<BR>もよい。
【選択図】図１
","特開2021-089652","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-089652/913BDF60703E58AF4080C1D5E0F48BABD6BCFD4DC18325AF2B773604BE62FC87/11/ja"
"特開2021-083284","特願2019-211449","2019/11/22","2021/05/27","モータ制御装置およびモータ制御装置の制御方法","キヤノン株式会社","H02P6/18","(57)【要約】
【課題】モータ状態推定手段の推定結果によらず、モー<BR>タの回転異常を正しく検知できるようにする。
【解決手段】モータ制御装置は、モータ（１００）と、<BR>前記モータを駆動するモータドライバ（１０６）と、前<BR>記モータの電流値を検出するモータ電流検出手段（１０<BR>１）と、前記検出された電流値と前記モータに印加され<BR>た電圧を基に、モータの状態を推定するモータ状態推定<BR>手段（１０２）と、前記推定されたモータの状態に応じ<BR>た第１の駆動の駆動電圧、または前記推定されたモータ<BR>の状態を用いない第２の駆動の駆動電圧を前記モータド<BR>ライバに印加するモータ制御手段（１０５）と、前記推<BR>定されたモータの状態を基に、前記モータの回転異常を<BR>検知する第１の異常検知手段（１０３）と、前記検出さ<BR>れたモータの電流値を基に、前記モータの回転異常を検<BR>知する第２の異常検知手段（１０４）とを有する。
【選択図】図１
","特開2021-083284","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-083284/750C5202E1D057E1E004BCF18DB878A4F7894BF8A89B83CB44DCDFAAED822CC9/11/ja"
"再表2021/044635","特願2021-509937","2019/09/06","2021/03/11","蓄電池評価装置、蓄電池評価方法及び蓄電池評価システム","株式会社東芝","G01R31/392,G01R31/389,G01R31/367,G01R31/3828,G01R31/3842","(57)【要約】
［課題］蓄電池を充電した際に得られる測定データを用<BR>いて蓄電池の状態を評価する。
［解決手段］本発明の実施形態としての蓄電池評価装置<BR>は、第１電流で充電されている蓄電池の充電電流を第２<BR>電流に切り替える充電制御部と、前記充電電流を前記第<BR>２電流に切り替えたことによる前記蓄電池の電圧及び充<BR>電量の少なくとも一方の変化の特徴量に基づき、前記蓄<BR>電池の状態を推定する状態推定部とを備える。
","WO2021/044635","","","","再表2021/044635","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-044635/B0DC2C38385BA1CCB208AA93A17EDDC12D795E7C044624AA6F12A95542247DCB/19/ja"
"特開2021-039554","特願2019-160635","2019/09/03","2021/03/11","車両用注視誘導装置","株式会社デンソー","G08G1/16@F","(57)【要約】
【課題】ドライバが車両の正面以外を見ていても、物標<BR>となる障害物に気づかせることができる車両用注視誘導<BR>装置を提供する。
【解決手段】車室内の広い範囲においてイルミネーショ<BR>ン４０を設置して、イルミネーション４０の点灯をドラ<BR>イバが確認できるようにする。そして、ドライバの視線<BR>を加味して、危険リスクがある場合にドライバが物標を<BR>見落としている可能性があるときには、イルミネーショ<BR>ン４０のうちドライバの視線に対応する位置から点灯し<BR>、物標を確認できる方向に点灯を移動させる。このよう<BR>に、ドライバの視線が物標と異なる方向となっていた場<BR>合であっても、ドライバが視認できる位置からイルミネ<BR>ーション４０による照明を開始するという注視誘導方法<BR>とすることで、ドライバに物標を気づかせることができ<BR>る。
【選択図】図５
","特開2021-039554","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-039554/71DC4CBDD507A93BE4E698932E4A8655E96240BE830680414E77FB6D441842DB/11/ja"
"特開2021-037033","特願2019-159790","2019/09/02","2021/03/11","ドライバーの状態推定方法及びシステム","株式会社ＴＡＯＳ研究所,株式会社安藤・間","A61B5/18,A61B5/16,130,A61B5/16,110","(57)【要約】
【課題】輸送系車両、建設機械のドライバーを含む各種<BR>のドライバー毎に、各ドライバーに合致する状態推定式<BR>を導入して、運転に適した状態か否かを的確に判定する<BR>。
【解決手段】この方法及びシステムは、ドライバーから<BR>脈波を含む生理データ等を測定し、この生理データ等か<BR>らドライバーの心理状態を推定する状態推定式を用いて<BR>、ドライバーの運転に関して心理データを作成してドラ<BR>イバーの状態の適・不適を推定するもので、ドライバー<BR>毎にドライバーの自己判定による心理データを作成し、<BR>ドライバーの自己判定による心理データと生理データ等<BR>とに基づいてドライバー毎に状態推定式を作成、更新す<BR>る。
【選択図】図６
","特開2021-037033","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2021-037033/EDFD0D6918E21A10EA639A21DF090674D3422EC35C2C9A14663AB8A1DA899AC1/11/ja"
"特開2020-184137","特願2019-087361","2019/05/07","2020/11/12","ドライバ姿勢検出装置","マツダ株式会社","G08G1/16@F,B60W40/08","(57)【要約】
【課題】  ドライバ頭部状態検出の欠測時にもドライバ<BR>頭部状態を適切に推測し得るドライバ姿勢検出装置を提<BR>供する。
【解決手段】  ドライバ姿勢検出装置において、車内カ<BR>メラ１からの画像に基づいてドライバ頭部状態の計測値<BR>を算出するドライバ頭部状態算出部１１と、ドライバ頭<BR>部状態の計測値を算出不能なときにドライバ頭部状態を<BR>推定するドライバ頭部状態推定部１２と、ドライバ頭部<BR>状態の算出値又は推定値に基づいてドライバ異常発生の<BR>判定を行う異常判定部１３を備える。ドライバ頭部状態<BR>推定部１２は、ドライバ頭部状態が算出不能になってか<BR>ら復帰予測時間Ｔ経過後に算出不能となる直前の算出値<BR>と等しい仮定頭部状態値に復帰すると仮定して、算出不<BR>能となる直前の２つの算出点Ｃ３、Ｃ４と復帰予測点Ｒ<BR>１の３点を用いた補間により、ドライバ頭部状態の推測<BR>点Ｅ１を求め、ドライバ頭部状態の推定値を算出する。
【選択図】      図２
","特開2020-184137","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-184137/34BC1AB25D8154AAC5CDB433CB41DE667183E4685FC25F0A85BB2CF261344B84/11/ja"
"特開2020-170383","特願2019-071883","2019/04/04","2020/10/15","ドライバ状態推定装置","株式会社デンソー","G08G1/16@F,G01C21/34,B60W40/08,A61B5/18,A61B5/16,110,G08G1/0968@A","(57)【要約】
【課題】ドライバの状態を詳しく推定することができる<BR>ドライバ状態推定装置を提供すること。
【解決手段】ドライバ状態推定装置１は、第１情報取得<BR>ユニット９と、第２情報取得ユニット１１と、第１推定<BR>ユニット１３と、第２推定ユニット１５とを備える。第<BR>１情報取得ユニットは、ドライバの瞳孔径を取得する。<BR>第２情報取得ユニットは、（ａ）前記ドライバが運転す<BR>る車両の走行環境、（ｂ）前記ドライバの挙動、（ｃ）<BR>前記ドライバの視線方向、及び（ｄ）前記ドライバの頭<BR>部の向きから成る群から選択される１以上を表す特定情<BR>報を取得する。第１推定ユニットは、前記瞳孔径に基づ<BR>き、前記ドライバの緊張の程度を推定する。第２推定ユ<BR>ニットは、前記特定情報に基づき、前記ドライバの認知<BR>負荷の程度を推定する。
【選択図】図２
","特開2020-170383","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-170383/CEE8179127D510F40E52DD423851A2F1045D5B733EF408C61ACF4AAD20A16355/11/ja"
"特開2020-142761","特願2019-042928","2019/03/08","2020/09/10","車両用演算システム","マツダ株式会社","B60W50/00,B60W30/10,B60W30/00,B60W60/00","(57)【要約】
【課題】高精度の自動運転を実現するための車両用演算<BR>システムを提供する。
【解決手段】車両用演算システムは、車外環境の情報を<BR>取得する手段の出力を受け、車両の周囲の３次元情報と<BR>車外環境モデル１５とを対照することにより、道路およ<BR>び障害物を含む車外環境を推定する車外環境推定部１０<BR>と、推定された道路上において推定された障害物を回避<BR>する当該車両の走行経路を生成する経路生成部３０と、<BR>経路生成部３０が生成した走行経路に沿って走行する際<BR>に生起する、当該車両の平面的な運動と車体の上下方向<BR>の姿勢変化を、車両６軸モデル４５を参照して推定する<BR>目標運動決定部４０とを備える。
【選択図】図１
","特開2020-142761","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-142761/F5759CF391308225D63A8F9327B032E369E5835D52C88962F6697156A0594123/11/ja"
"特開2020-142760","特願2019-042927","2019/03/08","2020/09/10","車両用演算システム","マツダ株式会社","B60W50/00,B60W30/10,B60W30/00,B60W60/00","(57)【要約】
【課題】高精度の自動運転を実現するための車両用演算<BR>システムを提供する。
【解決手段】車両用演算システムは、単一の情報処理ユ<BR>ニット１を備える。情報処理ユニット１は、車外環境の<BR>情報を取得するセンサーの出力を受け、道路および障害<BR>物を含む車外環境を推定する車外環境推定部１０と、車<BR>外環境推定部１０の出力を基にして、推定された道路上<BR>において推定された障害物を回避する当該車両の走行経<BR>路を生成する経路生成部３０と、経路生成部３０が生成<BR>した走行経路に沿って走行する際の当該車両の目標運動<BR>を決定する目標運動決定部４０とを備える。
【選択図】図１
","特開2020-142760","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-142760/6137C413C97CBAB449055E6C4EF755E8A9FB88E70E68B8A7679749B33054D0BD/11/ja"
"特開2020-142759","特願2019-042926","2019/03/08","2020/09/10","車両用演算システム","マツダ株式会社","B60W30/10,B60W50/00,B60W30/00,B60W60/00","(57)【要約】
【課題】高精度の自動運転を実現するための車両用演算<BR>システムを提供する。
【解決手段】車両用演算システムは、車外環境の情報を<BR>取得する手段の出力を受け、道路および障害物を含む車<BR>外環境を推定する車外環境推定部１０と、車外環境推定<BR>部１０の出力を基にして、当該車両の走行経路を生成す<BR>る経路生成部３０と、経路生成部３０が生成した走行経<BR>路に沿って走行する際の当該車両の、平面的な運動と車<BR>体の上下方向の姿勢変化とを含む、目標運動を決定する<BR>目標運動決定部４０と、目標運動決定部４０が決定した<BR>目標運動を実現するための駆動力、制動力および操舵角<BR>を算出するエネルギーマネジメント部５０とを備える。
【選択図】図１
","特開2020-142759","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-142759/78D94D7F1CD66C7E6ED63D6E47990B0DE18988DD9F77159213C0BA398DD3CACD/11/ja"
"特開2020-077037","特願2018-208167","2018/11/05","2020/05/21","運行管理装置及び運行管理システム","株式会社デンソー","G08G1/00@D,G07C5/00@Z,G08G1/16@F","(57)【要約】
【課題】ハザードマップを生成することができる運行管<BR>理装置及び運行管理システムを提供すること。
【解決手段】運行管理装置５は、情報取得ユニットと、<BR>ハザードマップ生成ユニットとを備える。情報取得ユニ<BR>ットは、車両のドライバの眠気の程度、脇見の程度、集<BR>中度、及び体調から成る群から選択される２以上を含む<BR>ドライバ状態を表す第１情報と、前記第１情報を取得し<BR>たときの前記車両の位置を表す第２情報とを送信する機<BR>能を有する車載機３から、前記第１情報及び前記第２情<BR>報を取得する。ハザードマップ生成ユニットは、地図に<BR>おける、前記第２情報が表す前記車両の位置に、前記第<BR>１情報が表す前記ドライバ状態を対応付けてハザードマ<BR>ップを生成する。
【選択図】図１
","特開2020-077037","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-077037/7B40C75F027C8371F2A63140CFBC2A8BA1A74815F7C1EE422B0CA900BB405481/11/ja"
"特開2020-074805","特願2018-207994","2018/11/05","2020/05/21","ドライバーの状態推定方法及び装置","株式会社ＴＡＯＳ研究所,株式会社安藤・間","A61B5/18,A61B5/0245","(57)【要約】
【課題】各種のドライバーの状態をより広範かつ詳細に<BR>測定して、運転に適した状態か否かを的確に判定する。
【解決手段】この方法及び装置では、各種のドライバー<BR>の脈波から心拍ゆらぎ、カオスゆらぎの２種類の生体ゆ<BR>らぎを計測し、この２種類の生体ゆらぎに基づいて、各<BR>種のドライバーの運転に支障を及ぼす「適応力低下・落<BR>込み状態」、「眠気・疲労状態」、「緊張・気分高揚状<BR>態」、「ストレス状態」の４つの状態を推定する。    <BR> 
【選択図】図２
","特開2020-074805","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-074805/FAD2D6A03B485EA04377137E13F2542D38E5EEA743E5E2DEAA7D5D5424B903A0/11/ja"
"特開2020-071705","特願2018-205777","2018/10/31","2020/05/07","集中状態推定装置","株式会社ジェイテクト,株式会社豊田中央研究所","G08G1/16@F,A61B5/18,A61B3/10@B,A61B3/113","(57)【要約】
【課題】複数の注視状態を考慮して、ドライバの運転に<BR>対する集中状態を推定できる。
【解決手段】注視点判別部３６は、設定した前方注視点<BR>と、検出した運転注意点と、検出したドライバの視線と<BR>に基づいて、ドライバの注視の状態が、複数種類の注視<BR>状態の何れであるかを判別する。集中状態推定部３８は<BR>、判別された注視状態の各々の割合と、検出された注視<BR>の継続時間とに基づいて、ドライバの運転に対する集中<BR>状態を推定する。
【選択図】図１
","特開2020-071705","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-071705/825DA3FC67526AEAA65698E9652FDCA37FE9C6B4B953D712827974332F908494/11/ja"
"特開2020-042437","特願2018-168168","2018/09/07","2020/03/19","準備状態推定装置、方法、及びプログラム","株式会社豊田中央研究所","G08G1/16@F","(57)【要約】
【課題】ドライバの視線を誘導するとともに、ドライバ<BR>の運転に対する準備状態を推定できる。
【解決手段】視線誘導部３６は、ドライバから見える前<BR>方注視点に対応する位置に、ドライバの視線を誘導する<BR>ためのマーカを所定の間隔で映し、運転注意点を検出し<BR>たときに、前記ドライバから見える前記運転注意点に対<BR>応する位置に、マーカを映す。運転準備状態推定部３８<BR>は、検出されたドライバの視線から求められる、ドライ<BR>バの目のサッカード運動に基づいて、ドライバの運転に<BR>対する準備状態を推定する。
【選択図】図１
","特開2020-042437","","","","","https://www.j-platpat.inpit.go.jp/c1800/PU/JP-2020-042437/5D00CEDBC05F6D057A6F98818064F6C95C39BEBC9CE5DF8F9ED2D442A163DE79/11/ja"
